Call Number,Unit ID,Incident Number,Call Date,Watch Date,Received DtTm,Entry DtTm,Dispatch DtTm,Response DtTm,On Scene DtTm,Transport DtTm,Hospital DtTm,Call Final Disposition,Available DtTm,Address,City,Zipcode of Incident,Battalion,Station Area,Box,Original Priority,Priority,Final Priority,ALS Unit,Call Type Group,Number of Alarms,Unit Type,Unit sequence in call dispatch,Fire Prevention District,Supervisor District,Neighborhooods - Analysis Boundaries,RowID
160011677,73,16000298,01/01/2016,01/01/2016,01/01/2016 10:51:33 AM,01/01/2016 10:52:19 AM,01/01/2016 10:52:47 AM,01/01/2016 10:54:05 AM,01/01/2016 10:59:37 AM,01/01/2016 11:19:37 AM,01/01/2016 11:26:13 AM,Code 2 Transport,01/01/2016 12:39:49 PM,3200 Block of LYON ST,San Francisco,94123,B04,16,4325,3,3,3,true,Potentially Life-Threatening,1,MEDIC,2,4,2,Marina,160011677-73
160013324,E29,16000471,01/01/2016,01/01/2016,01/01/2016 07:33:11 PM,01/01/2016 07:34:48 PM,01/01/2016 07:35:14 PM,01/01/2016 07:36:19 PM,01/01/2016 07:37:37 PM,,,Code 3 Transport,01/01/2016 07:47:50 PM,200 Block of DIVISION ST,San Francisco,94103,B02,29,2346,3,3,3,true,Potentially Life-Threatening,1,ENGINE,1,2,6,Mission,160013324-E29
160012884,E23,16000434,01/01/2016,01/01/2016,01/01/2016 05:24:27 PM,01/01/2016 05:26:05 PM,01/01/2016 05:27:20 PM,01/01/2016 05:28:39 PM,01/01/2016 05:35:34 PM,,,Code 2 Transport,01/01/2016 05:55:38 PM,GREAT HY/SLOAT BL,San Francisco,94132,B08,23,7733,2,2,2,false,Non Life-threatening,1,ENGINE,1,8,7,Lakeshore,160012884-E23
160010885,E37,16000168,01/01/2016,12/31/2015,01/01/2016 03:34:44 AM,01/01/2016 03:35:38 AM,01/01/2016 03:36:16 AM,01/01/2016 03:37:45 AM,01/01/2016 03:41:17 AM,,,Patient Declined Transport,01/01/2016 03:48:34 AM,600 Block of TENNESSEE ST,San Francisco,94107,B03,04,2465,2,3,3,false,Potentially Life-Threatening,1,ENGINE,2,3,10,Potrero Hill,160010885-E37
160012287,T03,16000361,01/01/2016,01/01/2016,01/01/2016 02:26:47 PM,01/01/2016 02:27:52 PM,01/01/2016 02:29:38 PM,01/01/2016 02:30:56 PM,01/01/2016 02:31:45 PM,,,Code 2 Transport,01/01/2016 02:36:47 PM,800 Block of LARKIN ST,San Francisco,94109,B04,03,1642,2,2,2,false,Potentially Life-Threatening,1,TRUCK,1,4,6,Tenderloin,160012287-T03
160010167,E03,16000026,01/01/2016,12/31/2015,01/01/2016 12:38:15 AM,01/01/2016 12:38:15 AM,01/01/2016 12:41:07 AM,01/01/2016 12:41:25 AM,01/01/2016 12:45:21 AM,,,SFPD,01/01/2016 01:04:40 AM,600 Block of POST ST,San Francisco,94109,B01,03,1451,2,2,2,true,Non Life-threatening,1,ENGINE,1,1,3,Nob Hill,160010167-E03
160011212,63,16000221,01/01/2016,12/31/2015,01/01/2016 06:45:12 AM,01/01/2016 06:47:32 AM,01/01/2016 06:48:54 AM,01/01/2016 06:49:09 AM,,,,Code 2 Transport,01/01/2016 06:53:46 AM,1900 Block of 4TH ST,San Francisco,94158,B03,04,2436,2,2,2,true,Non Life-threatening,1,MEDIC,2,3,6,Potrero Hill,160011212-63
160010866,SJ111,16000167,01/01/2016,12/31/2015,01/01/2016 03:27:01 AM,01/01/2016 03:28:21 AM,01/01/2016 03:29:48 AM,01/01/2016 03:31:49 AM,01/01/2016 03:38:18 AM,01/01/2016 03:48:40 AM,01/01/2016 03:57:22 AM,Code 2 Transport,01/01/2016 04:37:42 AM,4TH ST/BRYANT ST,San Francisco,94107,B03,08,2217,2,2,2,false,Non Life-threatening,1,PRIVATE,2,3,6,South of Market,160010866-SJ111
160010607,E13,16000124,01/01/2016,12/31/2015,01/01/2016 02:16:36 AM,01/01/2016 02:19:23 AM,01/01/2016 02:24:13 AM,01/01/2016 02:24:30 AM,,,,Code 2 Transport,01/01/2016 02:26:29 AM,300 Block of POWELL ST,San Francisco,94102,B01,01,1362,2,2,2,true,Non Life-threatening,1,ENGINE,3,1,3,Tenderloin,160010607-E13
160013386,E42,16000477,01/01/2016,01/01/2016,01/01/2016 08:00:18 PM,01/01/2016 08:01:03 PM,01/01/2016 08:01:50 PM,,,,,Fire,01/01/2016 08:03:09 PM,3200 Block of SAN BRUNO AV,San Francisco,94134,B10,44,6277,3,3,3,true,Potentially Life-Threatening,1,ENGINE,1,10,10,Portola,160013386-E42
160012004,E38,16000331,01/01/2016,01/01/2016,01/01/2016 01:07:26 PM,01/01/2016 01:08:15 PM,01/01/2016 01:08:48 PM,01/01/2016 01:09:59 PM,01/01/2016 01:12:00 PM,,,Code 2 Transport,01/01/2016 01:19:15 PM,FRANKLIN ST/GREEN ST,San Francisco,94123,B04,38,3232,3,3,3,false,Potentially Life-Threatening,1,ENGINE,1,4,2,Marina,160012004-E38
160012434,KM02,16000375,01/01/2016,01/01/2016,01/01/2016 03:09:42 PM,01/01/2016 03:14:29 PM,01/01/2016 03:14:46 PM,01/01/2016 03:17:30 PM,01/01/2016 03:59:02 PM,01/01/2016 03:59:04 PM,01/01/2016 04:24:48 PM,Code 2 Transport,01/01/2016 05:02:18 PM,5600 Block of FULTON ST,San Francisco,94121,B07,14,7243,2,2,2,false,Potentially Life-Threatening,1,PRIVATE,1,7,1,Outer Richmond,160012434-KM02
160013690,78,16000516,01/01/2016,01/01/2016,01/01/2016 09:50:29 PM,01/01/2016 09:51:24 PM,01/01/2016 09:51:55 PM,01/01/2016 09:52:20 PM,,,,Cancelled,01/01/2016 10:00:18 PM,LANDERS ST/15TH ST,San Francisco,94114,B02,06,5227,2,2,2,true,Non Life-threatening,1,MEDIC,1,2,8,Castro/Upper Market,160013690-78
160012684,86,16000408,01/01/2016,01/01/2016,01/01/2016 04:26:12 PM,01/01/2016 04:27:41 PM,01/01/2016 04:28:10 PM,01/01/2016 04:28:28 PM,,,,Fire,01/01/2016 04:29:55 PM,5700 Block of MISSION ST,San Francisco,94112,B09,33,6212,3,3,3,true,Alarm,1,MEDIC,7,9,11,Outer Mission,160012684-86
160010191,FB1,16000030,01/01/2016,12/31/2015,01/01/2016 12:42:08 AM,01/01/2016 12:43:07 AM,01/01/2016 12:44:59 AM,01/01/2016 12:52:27 AM,01/01/2016 12:52:27 AM,,,Code 2 Transport,01/01/2016 12:55:34 AM,1000 Block of THE EMBARCADERO,San Francisco,94111,B01,13,0927,3,3,3,false,Fire,1,SUPPORT,3,1,3,Financial District/South Beach,160010191-FB1
160010847,88,16000162,01/01/2016,12/31/2015,01/01/2016 03:20:18 AM,01/01/2016 03:21:25 AM,01/01/2016 03:21:52 AM,01/01/2016 03:22:04 AM,01/01/2016 03:29:28 AM,,,SFPD,01/01/2016 04:06:20 AM,CALL BOX: SAN JOSE AV/SANTA YNEZ AV,San Francisco,94112,B09,15,8276,2,2,2,true,Non Life-threatening,1,MEDIC,1,9,11,Outer Mission,160010847-88
160011104,T06,16000200,01/01/2016,12/31/2015,01/01/2016 05:32:20 AM,01/01/2016 05:32:20 AM,01/01/2016 05:32:44 AM,01/01/2016 05:34:43 AM,,,,Fire,01/01/2016 05:36:06 AM,17TH ST/DOLORES ST,San Francisco,94110,B02,06,5251,3,3,3,false,Alarm,1,TRUCK,2,2,8,Castro/Upper Market,160011104-T06
160010214,E03,16000036,01/01/2016,12/31/2015,01/01/2016 12:46:04 AM,01/01/2016 12:46:52 AM,01/01/2016 12:58:46 AM,01/01/2016 01:06:06 AM,01/01/2016 01:11:14 AM,,,Unable to Locate,01/01/2016 01:13:48 AM,400 Block of GEARY ST,San Francisco,94102,B01,03,1411,2,2,2,true,Potentially Life-Threatening,1,ENGINE,1,1,3,Tenderloin,160010214-E03
160012362,E24,16000369,01/01/2016,01/01/2016,01/01/2016 02:51:18 PM,01/01/2016 02:51:24 PM,01/01/2016 02:54:16 PM,01/01/2016 02:55:03 PM,01/01/2016 02:58:34 PM,,,Fire,01/01/2016 03:14:14 PM,1400 Block of NOE ST,San Francisco,94131,B06,11,5561,3,3,3,false,Fire,1,ENGINE,10,6,8,Noe Valley,160012362-E24
160010402,KM03,16000075,01/01/2016,12/31/2015,01/01/2016 01:27:45 AM,01/01/2016 01:29:09 AM,01/01/2016 01:30:36 AM,01/01/2016 01:31:26 AM,01/01/2016 02:00:18 AM,01/01/2016 02:00:23 AM,01/01/2016 02:07:59 AM,Code 2 Transport,01/01/2016 02:30:43 AM,300 Block of ELLIS ST,San Francisco,94102,B03,03,1461,3,3,3,false,Potentially Life-Threatening,1,PRIVATE,3,3,6,Tenderloin,160010402-KM03
160013279,76,16000470,01/01/2016,01/01/2016,01/01/2016 07:20:51 PM,01/01/2016 07:22:01 PM,01/01/2016 07:23:54 PM,01/01/2016 07:23:54 PM,01/01/2016 07:28:21 PM,01/01/2016 07:42:41 PM,01/01/2016 07:50:07 PM,Code 3 Transport,01/01/2016 08:24:47 PM,0 Block of 6TH ST,San Francisco,94103,B03,01,2251,3,3,3,true,Potentially Life-Threatening,1,MEDIC,3,3,6,South of Market,160013279-76
160012302,E13,16000364,01/01/2016,01/01/2016,01/01/2016 02:28:32 PM,01/01/2016 02:32:57 PM,01/01/2016 02:33:39 PM,01/01/2016 02:34:13 PM,01/01/2016 02:36:07 PM,,,Code 2 Transport,01/01/2016 02:46:01 PM,400 Block of BROADWAY,San Francisco,94133,B01,13,1231,3,3,3,true,Potentially Life-Threatening,1,ENGINE,1,1,3,North Beach,160012302-E13
160012183,E16,16000349,01/01/2016,01/01/2016,01/01/2016 01:57:07 PM,01/01/2016 01:57:23 PM,01/01/2016 01:57:41 PM,01/01/2016 02:01:16 PM,01/01/2016 02:01:33 PM,,,Code 2 Transport,01/01/2016 02:08:02 PM,1700 Block of UNION ST,San Francisco,94123,B04,16,3335,3,3,3,true,Potentially Life-Threatening,1,ENGINE,1,4,2,Marina,160012183-E16
160013801,79,16000529,01/01/2016,01/01/2016,01/01/2016 10:27:46 PM,01/01/2016 10:27:46 PM,01/01/2016 10:28:10 PM,01/01/2016 10:28:32 PM,01/01/2016 10:38:07 PM,01/01/2016 10:46:57 PM,01/01/2016 10:58:43 PM,Code 2 Transport,01/01/2016 11:40:29 PM,1000 Block of POLK ST,San Francisco,94109,B04,03,3121,2,2,2,true,Non Life-threatening,1,MEDIC,1,4,6,Tenderloin,160013801-79
160013643,E08,16000511,01/01/2016,01/01/2016,01/01/2016 09:33:28 PM,01/01/2016 09:34:09 PM,01/01/2016 09:34:19 PM,01/01/2016 09:35:18 PM,01/01/2016 09:36:24 PM,,,Code 2 Transport,01/01/2016 10:00:59 PM,100 Block of SHIPLEY ST,San Francisco,94107,B03,01,2215,3,3,3,true,Potentially Life-Threatening,1,ENGINE,1,3,6,South of Market,160013643-E08
160011737,E41,16000306,01/01/2016,01/01/2016,01/01/2016 11:21:00 AM,01/01/2016 11:23:02 AM,01/01/2016 11:23:19 AM,01/01/2016 11:28:08 AM,01/01/2016 11:28:08 AM,,,Fire,01/01/2016 11:33:42 AM,0 Block of DAWSON PL,San Francisco,94108,B01,41,1414,3,3,3,false,Alarm,1,ENGINE,1,1,3,Nob Hill,160011737-E41
160011543,E31,16000274,01/01/2016,01/01/2016,01/01/2016 09:44:55 AM,01/01/2016 09:53:43 AM,01/01/2016 09:54:33 AM,01/01/2016 09:55:32 AM,01/01/2016 09:57:56 AM,,,Medical Examiner,01/01/2016 10:40:33 AM,600 Block of 7TH AVE,San Francisco,94118,B07,31,7132,3,3,3,false,Potentially Life-Threatening,1,ENGINE,1,7,1,Inner Richmond,160011543-E31
160010412,E01,16000077,01/01/2016,12/31/2015,01/01/2016 01:31:33 AM,01/01/2016 01:31:33 AM,01/01/2016 01:32:07 AM,01/01/2016 01:33:15 AM,01/01/2016 01:45:11 AM,,,No Merit,01/01/2016 01:48:09 AM,100 Block of SACRAMENTO ST,San Francisco,94111,B01,13,1115,3,3,3,true,Potentially Life-Threatening,1,ENGINE,1,1,3,Financial District/South Beach,160010412-E01
160011515,T03,16000268,01/01/2016,01/01/2016,01/01/2016 09:40:04 AM,01/01/2016 09:42:53 AM,01/01/2016 09:43:11 AM,01/01/2016 09:46:19 AM,01/01/2016 09:49:09 AM,,,Fire,01/01/2016 10:17:56 AM,200 Block of EDDY ST,San Francisco,94102,B03,01,1453,3,3,3,false,Alarm,1,TRUCK,1,3,6,Tenderloin,160011515-T03
160011321,E03,16000239,01/01/2016,12/31/2015,01/01/2016 07:53:52 AM,01/01/2016 07:57:09 AM,01/01/2016 07:58:16 AM,01/01/2016 08:00:09 AM,01/01/2016 08:04:15 AM,,,Code 2 Transport,01/01/2016 08:15:22 AM,1400 Block of SUTTER ST,San Francisco,94109,B04,03,3223,2,2,2,true,Non Life-threatening,1,ENGINE,1,4,2,Western Addition,160011321-E03
160012851,E34,16000428,01/01/2016,01/01/2016,01/01/2016 05:16:29 PM,01/01/2016 05:16:29 PM,01/01/2016 05:17:27 PM,01/01/2016 05:18:50 PM,01/01/2016 05:24:34 PM,,,Unable to Locate,01/01/2016 05:43:54 PM,1600 Block of JOHN F KENNEDY DR,San Francisco,94122,B07,34,7262,2,2,2,false,Non Life-threatening,1,ENGINE,2,7,1,Golden Gate Park,160012851-E34
160010782,65,16000153,01/01/2016,12/31/2015,01/01/2016 03:00:15 AM,01/01/2016 03:00:15 AM,01/01/2016 03:02:08 AM,01/01/2016 03:02:13 AM,01/01/2016 03:09:45 AM,,,Patient Declined Transport,01/01/2016 03:28:32 AM,400 Block of POST ST,San Francisco,94102,B03,01,1362,3,3,3,true,Potentially Life-Threatening,1,MEDIC,2,1,3,Nob Hill,160010782-65
160012362,T11,16000369,01/01/2016,01/01/2016,01/01/2016 02:51:18 PM,01/01/2016 02:51:24 PM,01/01/2016 02:51:35 PM,01/01/2016 02:52:56 PM,01/01/2016 02:54:48 PM,,,Fire,01/01/2016 03:24:21 PM,1400 Block of NOE ST,San Francisco,94131,B06,11,5561,3,3,3,false,Fire,1,TRUCK,3,6,8,Noe Valley,160012362-T11
160012646,KM06,16000402,01/01/2016,01/01/2016,01/01/2016 04:18:14 PM,01/01/2016 04:18:48 PM,01/01/2016 04:20:10 PM,01/01/2016 04:30:55 PM,01/01/2016 04:30:55 PM,01/01/2016 04:55:17 PM,01/01/2016 05:13:49 PM,Code 2 Transport,01/01/2016 05:49:11 PM,1300 Block of TAYLOR ST,San Francisco,94108,B01,02,1443,3,3,3,false,Potentially Life-Threatening,1,PRIVATE,2,1,3,Nob Hill,160012646-KM06
160013219,B01,16000462,01/01/2016,01/01/2016,01/01/2016 07:03:23 PM,01/01/2016 07:04:15 PM,01/01/2016 07:04:43 PM,01/01/2016 07:05:35 PM,,,,Fire,01/01/2016 07:13:41 PM,400 Block of BAY ST,San Francisco,94133,B01,28,1425,3,3,3,false,Alarm,1,CHIEF,9,1,3,North Beach,160013219-B01
160013006,T03,16000444,01/01/2016,01/01/2016,01/01/2016 06:07:26 PM,01/01/2016 06:09:23 PM,01/01/2016 06:10:04 PM,,,,,Code 2 Transport,01/01/2016 06:12:12 PM,700 Block of EDDY ST,San Francisco,94109,B02,03,3163,3,3,3,false,Potentially Life-Threatening,1,TRUCK,3,2,6,Tenderloin,160013006-T03
160010211,KM02,16000035,01/01/2016,12/31/2015,01/01/2016 12:44:13 AM,01/01/2016 12:46:34 AM,01/01/2016 12:52:51 AM,01/01/2016 12:53:55 AM,01/01/2016 12:56:29 AM,01/01/2016 01:16:59 AM,01/01/2016 01:35:49 AM,Code 2 Transport,01/01/2016 01:58:01 AM,1800 Block of POST ST,San Francisco,94115,B04,05,3513,3,3,3,false,Potentially Life-Threatening,1,PRIVATE,2,4,5,Japantown,160010211-KM02
160012684,E01,16000408,01/01/2016,01/01/2016,01/01/2016 04:26:12 PM,01/01/2016 04:27:41 PM,01/01/2016 04:29:09 PM,01/01/2016 04:29:09 PM,,,,Fire,01/01/2016 04:29:55 PM,5700 Block of MISSION ST,San Francisco,94112,B09,33,6212,3,3,3,true,Alarm,1,ENGINE,16,9,11,Outer Mission,160012684-E01
160013841,KM07,16000534,01/01/2016,01/01/2016,01/01/2016 10:39:25 PM,01/01/2016 10:40:57 PM,01/01/2016 10:41:10 PM,01/01/2016 10:41:41 PM,,,,Code 2 Transport,01/01/2016 10:42:35 PM,0 Block of GOLDEN GATE AVE,San Francisco,94102,B03,01,1454,3,3,3,false,Potentially Life-Threatening,1,PRIVATE,5,3,6,Tenderloin,160013841-KM07
160013405,58,16000481,01/01/2016,01/01/2016,01/01/2016 08:06:13 PM,01/01/2016 08:08:16 PM,01/01/2016 08:09:40 PM,01/01/2016 08:09:54 PM,01/01/2016 08:19:03 PM,01/01/2016 08:24:12 PM,01/01/2016 08:40:02 PM,Code 2 Transport,01/01/2016 09:34:58 PM,1100 Block of GORGAS AV,Presidio,94129,B99,51,4633,3,3,3,true,Non Life-threatening,1,MEDIC,2,7,2,Presidio,160013405-58
160013719,53,16000521,01/01/2016,01/01/2016,01/01/2016 10:01:24 PM,01/01/2016 10:02:54 PM,01/01/2016 10:03:20 PM,01/01/2016 10:04:13 PM,01/01/2016 10:18:13 PM,01/01/2016 10:18:15 PM,01/01/2016 10:31:07 PM,Code 2 Transport,01/01/2016 11:13:40 PM,400 Block of EDDY ST,San Francisco,94109,B02,03,1545,2,2,2,true,Potentially Life-Threatening,1,MEDIC,2,2,6,Tenderloin,160013719-53
160011225,E03,16000224,01/01/2016,12/31/2015,01/01/2016 06:54:49 AM,01/01/2016 06:54:49 AM,01/01/2016 06:56:20 AM,01/01/2016 06:57:27 AM,01/01/2016 07:00:21 AM,,,Cancelled,01/01/2016 07:03:28 AM,100 Block of TURK ST,San Francisco,94102,B03,01,1456,3,3,3,true,Potentially Life-Threatening,1,ENGINE,1,3,6,Tenderloin,160011225-E03
160011150,B02,16000209,01/01/2016,12/31/2015,01/01/2016 06:01:45 AM,01/01/2016 06:01:45 AM,01/01/2016 06:03:41 AM,01/01/2016 06:06:07 AM,01/01/2016 06:07:39 AM,,,Other,01/01/2016 06:22:37 AM,HAYES ST/VAN NESS AV,San Francisco,94102,B02,36,3166,3,3,3,false,Potentially Life-Threatening,1,CHIEF,2,2,6,Tenderloin,160011150-B02
160013729,T03,16000522,01/01/2016,01/01/2016,01/01/2016 10:02:07 PM,01/01/2016 10:05:57 PM,01/01/2016 10:06:24 PM,01/01/2016 10:07:50 PM,,,,Code 2 Transport,01/01/2016 10:10:24 PM,100 Block of GOLDEN GATE AVE,San Francisco,94102,B02,01,1546,3,3,3,false,Potentially Life-Threatening,1,TRUCK,2,2,6,Tenderloin,160013729-T03
160011123,60,16000205,01/01/2016,12/31/2015,01/01/2016 05:42:40 AM,01/01/2016 05:44:05 AM,01/01/2016 05:45:10 AM,01/01/2016 05:45:27 AM,01/01/2016 05:49:13 AM,01/01/2016 05:59:18 AM,01/01/2016 06:02:39 AM,Code 3 Transport,01/01/2016 06:50:04 AM,2800 Block of CESAR CHAVEZ ST,San Francisco,94110,B06,09,5621,3,3,3,true,Potentially Life-Threatening,1,MEDIC,2,6,9,Bernal Heights,160011123-60
160011317,E06,16000238,01/01/2016,12/31/2015,01/01/2016 07:53:37 AM,01/01/2016 07:54:00 AM,01/01/2016 07:54:37 AM,01/01/2016 07:56:16 AM,01/01/2016 08:00:43 AM,,,Code 2 Transport,01/01/2016 08:01:39 AM,300 Block of BAKER ST,San Francisco,94117,B05,21,4252,3,3,3,true,Potentially Life-Threatening,1,ENGINE,3,5,5,Lone Mountain/USF,160011317-E06
160010349,T14,16000064,01/01/2016,12/31/2015,01/01/2016 01:14:00 AM,01/01/2016 01:15:47 AM,01/01/2016 01:15:53 AM,01/01/2016 01:18:07 AM,01/01/2016 01:26:08 AM,,,Fire,01/01/2016 01:40:13 AM,1200 Block of RALSTON AVE,Presidio,94129,B99,51,4629,3,3,3,false,Alarm,1,TRUCK,1,7,2,Presidio,160010349-T14
160013612,E26,16000505,01/01/2016,01/01/2016,01/01/2016 09:25:03 PM,01/01/2016 09:25:42 PM,01/01/2016 09:26:11 PM,01/01/2016 09:27:34 PM,01/01/2016 09:32:11 PM,,,Code 3 Transport,01/01/2016 09:49:25 PM,300 Block of SILVER AVE,San Francisco,94112,B09,32,6114,3,3,3,true,Potentially Life-Threatening,1,ENGINE,2,9,11,Excelsior,160013612-E26
160010566,GATOR2,16000117,01/01/2016,12/31/2015,01/01/2016 02:09:31 AM,01/01/2016 02:10:45 AM,01/01/2016 02:11:28 AM,01/01/2016 02:12:38 AM,01/01/2016 02:32:37 AM,,,Code 3 Transport,01/01/2016 02:40:30 AM,0 Block of THE EMBARCADERO,San Francisco,94107,B99,35,0902,3,3,3,true,Potentially Life-Threatening,1,SUPPORT,2,3,6,Financial District/South Beach,160010566-GATOR2
160010712,75,16000143,01/01/2016,12/31/2015,01/01/2016 02:42:19 AM,01/01/2016 02:42:43 AM,01/01/2016 02:43:34 AM,01/01/2016 02:43:40 AM,,,,Fire,01/01/2016 02:52:13 AM,500 Block of 28TH AVE,San Francisco,94121,B07,14,7226,3,3,3,true,Alarm,1,MEDIC,8,7,1,Outer Richmond,160010712-75
160010412,T13,16000077,01/01/2016,12/31/2015,01/01/2016 01:31:33 AM,01/01/2016 01:31:33 AM,01/01/2016 01:32:07 AM,01/01/2016 01:34:55 AM,,,,No Merit,01/01/2016 01:35:17 AM,100 Block of SACRAMENTO ST,San Francisco,94111,B01,13,1115,3,3,3,false,Potentially Life-Threatening,1,TRUCK,2,1,3,Financial District/South Beach,160010412-T13
160010756,SJ113,16000149,01/01/2016,12/31/2015,01/01/2016 02:51:09 AM,01/01/2016 02:53:18 AM,01/01/2016 03:12:37 AM,01/01/2016 03:17:33 AM,01/01/2016 03:32:03 AM,,,Patient Declined Transport,01/01/2016 03:48:26 AM,1400 Block of 46TH AVE,San Francisco,94122,B08,23,7655,2,2,2,false,Non Life-threatening,1,PRIVATE,2,8,4,Sunset/Parkside,160010756-SJ113
160013933,B02,16000545,01/01/2016,01/01/2016,01/01/2016 11:19:12 PM,01/01/2016 11:21:54 PM,01/01/2016 11:22:06 PM,01/01/2016 11:23:57 PM,01/01/2016 11:28:10 PM,,,Fire,01/01/2016 11:37:46 PM,400 Block of DUBOCE AVE,San Francisco,94117,B02,06,3525,3,3,3,false,Alarm,1,CHIEF,3,5,8,Hayes Valley,160013933-B02
160010940,T06,16000179,01/01/2016,12/31/2015,01/01/2016 03:59:58 AM,01/01/2016 03:59:58 AM,01/01/2016 04:02:50 AM,01/01/2016 04:05:58 AM,,,,Fire,01/01/2016 04:07:37 AM,HERMANN ST/BUCHANAN ST,San Francisco,94102,B02,06,3417,3,3,3,false,Alarm,1,TRUCK,2,2,8,Hayes Valley,160010940-T06
160011635,57,16000289,01/01/2016,01/01/2016,01/01/2016 10:29:59 AM,01/01/2016 10:29:59 AM,01/01/2016 10:33:10 AM,01/01/2016 10:33:16 AM,01/01/2016 10:56:12 AM,01/01/2016 10:56:16 AM,01/01/2016 11:09:29 AM,Code 2 Transport,01/01/2016 12:01:22 PM,OFARRELL ST/VAN NESS AV,San Francisco,94109,B04,03,3162,2,2,2,true,Non Life-threatening,1,MEDIC,1,4,5,Tenderloin,160011635-57
160011560,E36,16000278,01/01/2016,01/01/2016,01/01/2016 10:00:31 AM,01/01/2016 10:01:08 AM,01/01/2016 10:01:31 AM,,,,,Medical Examiner,01/01/2016 10:03:31 AM,0 Block of TURK ST,San Francisco,94102,B03,01,1365,3,E,3,true,Potentially Life-Threatening,1,ENGINE,4,3,6,Tenderloin,160011560-E36
160010333,78,16000058,01/01/2016,12/31/2015,01/01/2016 01:10:38 AM,01/01/2016 01:13:26 AM,01/01/2016 01:25:06 AM,01/01/2016 01:25:48 AM,01/01/2016 02:06:27 AM,01/01/2016 02:06:34 AM,01/01/2016 02:06:37 AM,Code 2 Transport,01/01/2016 02:19:10 AM,HARRISON ST/6TH ST,San Francisco,94103,B03,08,2254,3,3,3,true,Potentially Life-Threatening,1,MEDIC,2,3,6,South of Market,160010333-78
160013257,T17,16000467,01/01/2016,01/01/2016,01/01/2016 07:14:44 PM,01/01/2016 07:14:44 PM,01/01/2016 07:14:51 PM,01/01/2016 07:16:07 PM,,,,Fire,01/01/2016 07:19:08 PM,HUDSON AV/CASHMERE ST,San Francisco,94124,B10,25,0652,3,3,3,false,Alarm,1,TRUCK,2,10,10,Bayview Hunters Point,160013257-T17
160010061,AM28,16000009,01/01/2016,12/31/2015,01/01/2016 12:10:03 AM,01/01/2016 12:12:20 AM,01/01/2016 12:12:47 AM,01/01/2016 12:13:59 AM,01/01/2016 12:27:35 AM,01/01/2016 01:00:45 AM,01/01/2016 01:04:19 AM,Code 2 Transport,01/01/2016 01:34:06 AM,300 Block of 27TH ST,San Francisco,94131,B06,11,5552,2,2,2,false,Non Life-threatening,1,PRIVATE,2,6,8,Noe Valley,160010061-AM28
160011274,KM13,16000231,01/01/2016,12/31/2015,01/01/2016 07:27:56 AM,01/01/2016 07:29:02 AM,01/01/2016 07:29:13 AM,01/01/2016 07:29:50 AM,01/01/2016 07:42:06 AM,,,Medical Examiner,01/01/2016 08:27:17 AM,700 Block of 41ST AVE,San Francisco,94121,B07,34,7263,E,E,3,false,Potentially Life-Threatening,1,PRIVATE,3,7,1,Outer Richmond,160011274-KM13
160012822,E02,16000424,01/01/2016,01/01/2016,01/01/2016 05:04:39 PM,01/01/2016 05:08:24 PM,01/01/2016 05:08:52 PM,01/01/2016 05:10:08 PM,01/01/2016 05:10:12 PM,,,Code 2 Transport,01/01/2016 05:26:53 PM,1300 Block of POWELL ST,San Francisco,94133,B01,02,1353,3,3,3,true,Potentially Life-Threatening,1,ENGINE,1,1,3,Chinatown,160012822-E02
160013701,E09,16000518,01/01/2016,01/01/2016,01/01/2016 09:52:38 PM,01/01/2016 09:54:44 PM,01/01/2016 09:55:31 PM,01/01/2016 09:56:59 PM,01/01/2016 09:56:59 PM,,,Fire,01/01/2016 10:04:41 PM,300 Block of RUTLEDGE ST,San Francisco,94110,B06,09,5666,3,3,3,true,Alarm,1,ENGINE,1,6,9,Bernal Heights,160013701-E09
160011107,65,16000201,01/01/2016,12/31/2015,01/01/2016 05:32:52 AM,01/01/2016 05:33:52 AM,01/01/2016 05:34:50 AM,01/01/2016 05:35:10 AM,01/01/2016 05:46:20 AM,01/01/2016 06:04:31 AM,01/01/2016 06:32:37 AM,Code 2 Transport,01/01/2016 07:08:23 AM,0 Block of THERESA ST,San Francisco,94112,B09,15,8264,2,2,2,true,Potentially Life-Threatening,1,MEDIC,3,9,11,Outer Mission,160011107-65
160010885,E04,16000168,01/01/2016,12/31/2015,01/01/2016 03:34:44 AM,01/01/2016 03:35:38 AM,01/01/2016 03:36:16 AM,01/01/2016 03:37:36 AM,01/01/2016 03:39:50 AM,,,Patient Declined Transport,01/01/2016 04:00:52 AM,600 Block of TENNESSEE ST,San Francisco,94107,B03,04,2465,2,3,3,false,Potentially Life-Threatening,1,ENGINE,1,3,10,Potrero Hill,160010885-E04
160013276,AM12,16000469,01/01/2016,01/01/2016,01/01/2016 07:17:30 PM,01/01/2016 07:20:48 PM,01/01/2016 07:21:52 PM,01/01/2016 07:22:49 PM,01/01/2016 07:29:26 PM,01/01/2016 07:44:58 PM,01/01/2016 08:02:44 PM,Code 3 Transport,01/01/2016 08:42:06 PM,900 Block of POINT LOBOS AVE,San Francisco,94121,B07,34,7314,3,3,3,false,Potentially Life-Threatening,1,PRIVATE,3,7,1,Outer Richmond,160013276-AM12
