PdId,IncidntNum,Incident Code,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,location,SF Find Neighborhoods 2 2,Current Police Districts 2 2,Current Supervisor Districts 2 2,Analysis Neighborhoods 2 2,DELETE - Fire Prevention Districts 2 2,DELETE - Police Districts 2 2,DELETE - Supervisor Districts 2 2,DELETE - Zip Codes 2 2,DELETE - Neighborhoods 2 2,DELETE - 2017 Fix It Zones 2 2,Civic Center Harm Reduction Project Boundary 2 2,Fix It Zones as of 2017-11-06  2 2,DELETE - HSOC Zones 2 2,Fix It Zones as of 2018-02-07 2 2,"CBD, BID and GBD Boundaries as of 2017 2 2","Areas of Vulnerability, 2016 2 2",Central Market/Tenderloin Boundary 2 2,Central Market/Tenderloin Boundary Polygon - Updated 2 2,HSOC Zones as of 2018-06-05 2 2,OWED Public Spaces 2 2,Neighborhoods 2
13616424771000,136164247,71000,NON-CRIMINAL,LOST PROPERTY,Tuesday,08/27/2013,11:00,RICHMOND,NONE,32ND AV / GEARY BL,-122.492232743984,37.7797454324369,POINT (-122.49223274398402 37.7797454324369),8,8,4,29,11,6,2,55,26,,,,,,,1,,,,,8
7608517528150,076085175,28150,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Thursday,11/15/2007,22:00,RICHMOND,NONE,6400 Block of CALIFORNIA ST,-122.486625956896,37.7837541551042,POINT (-122.486625956896 37.7837541551042),8,8,4,29,11,6,2,55,26,,,,,,,2,,,,,8
6006037371000,060060373,71000,NON-CRIMINAL,LOST PROPERTY,Sunday,01/15/2006,18:30,SOUTHERN,NONE,4TH ST / MISSION ST,-122.404270179486,37.7844788538745,POINT (-122.404270179486 37.7844788538745),32,1,10,34,12,2,9,28853,34,,,,,,4,2,,,,,32
12105074264011,121050742,64011,OTHER OFFENSES,"DOG, BARKING",Sunday,12/30/2012,00:01,RICHMOND,NONE,700 Block of 20TH AV,-122.478833946252,37.7737330727621,POINT (-122.478833946252 37.7737330727621),8,8,4,29,11,6,2,55,26,,,,,,,1,,,,,8
10059234726170,100592347,26170,OTHER OFFENSES,PROBATION VIOLATION,Sunday,06/27/2010,18:45,NORTHERN,"ARREST, BOOKED",1700 Block of CALIFORNIA ST,-122.423156806774,37.7902088255652,POINT (-122.423156806774 37.7902088255652),102,4,6,39,13,9,1,28858,41,,,,,,,1,,,,,102
10054260904134,100542609,04134,ASSAULT,BATTERY,Saturday,06/12/2010,02:05,CENTRAL,NONE,400 Block of BROADWAY ST,-122.404260458632,37.7981164818887,POINT (-122.40426045863201 37.7981164818887),106,6,3,23,3,1,10,308,23,21,,23,,,1,2,,,,,106
7100586127170,071005861,27170,OTHER OFFENSES,RESISTING ARREST,Monday,10/01/2007,01:00,MISSION,"ARREST, CITED",1000 Block of POTRERO AV,-122.406539115148,37.7564864109309,POINT (-122.40653911514798 37.7564864109309),54,3,9,20,10,4,8,28859,19,23,,10,3,10,,2,,,3,,54
7010390716010,070103907,16010,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,Monday,01/29/2007,13:02,TENDERLOIN,"ARREST, CITED",200 Block of EDDY ST,-122.411778295992,37.7839805592634,POINT (-122.411778295992 37.7839805592634),20,5,10,36,14,10,9,28852,36,17,1,18,,18,6,2,1,1,,,20
12093154319057,120931543,19057,ASSAULT,THREATS AGAINST LIFE,Saturday,11/17/2012,12:10,NORTHERN,"ARREST, BOOKED",900 Block of WEBSTER ST,-122.430297884778,37.7793076334146,POINT (-122.430297884778 37.7793076334146),97,4,11,39,15,9,11,29490,41,,,,,,,2,,,,,97
11068081362050,110680813,62050,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Thursday,08/25/2011,01:30,MISSION,"ARREST, BOOKED",500 Block of CAPP ST,-122.417817852676,37.7578884408086,POINT (-122.41781785267598 37.7578884408086),53,3,2,20,2,4,7,28859,19,13,,15,3,15,,2,,,3,,53
4085869309340,040858693,09340,FRAUD,FRAUDULENT CREDIT APPLICATION,Saturday,07/24/2004,13:00,NORTHERN,NONE,2300 Block of FILBERT ST,-122.438173762611,37.7977592382411,POINT (-122.438173762611 37.7977592382411),14,4,6,13,13,9,1,57,17,,,,,,,1,,,,,14
14600110606244,146001106,06244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,12/29/2013,22:00,RICHMOND,NONE,0 Block of LUPINE AV,-122.448353764649,37.7844598547658,POINT (-122.448353764649 37.7844598547658),11,8,6,31,15,6,1,54,31,,,,,,,1,,,,,11
3033217405081,030332174,05081,BURGLARY,"BURGLARY, HOT PROWL, FORCIBLE ENTRY",Thursday,03/20/2003,13:35,SOUTHERN,"ARREST, BOOKED",0 Block of 7TH ST,-122.411385962592,37.7796475431341,POINT (-122.41138596259199 37.779647543134104),32,5,10,34,14,2,9,28853,34,,1,,1,,7,2,1,1,1,,32
6008515507021,060085155,07021,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,01/22/2006,20:00,MISSION,"ARREST, BOOKED",700 Block of SOUTH VAN NESS AV,-122.417169894749,37.7611477647601,POINT (-122.41716989474901 37.7611477647601),53,3,2,20,2,4,7,28859,19,13,,15,3,15,,2,,,3,,53
13601072506244,136010725,06244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,01/15/2013,16:00,CENTRAL,NONE,LEAVENWORTH ST / LOMBARD ST,-122.417970141118,37.8022023203709,POINT (-122.41797014111802 37.80220232037091),107,6,6,32,5,1,1,308,32,,,,,,,1,,,,16,107
12024186906304,120241869,06304,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Monday,03/19/2012,18:00,NORTHERN,NONE,100 Block of SANCHEZ ST,-122.431083812685,37.7671998905043,POINT (-122.431083812685 37.76719989050431),28,7,5,5,7,9,5,28862,3,18,,20,,20,9,1,,,5,,28
6065265707100,060652657,07100,OTHER OFFENSES,TAMPERING WITH A VEHICLE,Tuesday,06/20/2006,07:10,MISSION,NONE,3100 Block of 23RD ST,-122.414771601425,37.7540114398888,POINT (-122.414771601425 37.7540114398888),53,3,2,20,2,4,7,28859,19,,,,3,,,2,,,3,,53
13021083265016,130210832,65016,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Wednesday,03/13/2013,16:20,INGLESIDE,"ARREST, CITED",CRESCENT AV / ELLSWORTH ST,-122.414936756154,37.7347928494094,POINT (-122.41493675615399 37.7347928494094),83,9,2,2,2,7,7,28859,2,,,,,,,1,,,,,83
3060217107021,030602171,07021,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,05/16/2003,22:00,MISSION,NONE,24TH ST / MISSION ST,-122.418448186109,37.752239165267,POINT (-122.418448186109 37.752239165267),53,3,2,20,2,4,7,28859,19,,,,3,,,2,,,3,51,53
7048250709320,070482507,09320,FRAUD,"CREDIT CARD, THEFT BY USE OF",Thursday,05/10/2007,19:20,NORTHERN,NONE,3000 Block of FILLMORE ST,-122.435654173631,37.7975553049591,POINT (-122.435654173631 37.7975553049591),15,4,6,13,13,9,1,57,17,,,,,,,1,,,,,15
5013615006243,050136150,06243,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Friday,02/04/2005,19:00,NORTHERN,NONE,1100 Block of BAY ST,-122.425288604907,37.8040674317984,POINT (-122.42528860490701 37.8040674317984),17,4,6,13,13,9,1,28858,17,,,,,,,1,,,,,17
8054769607025,080547696,07025,VEHICLE THEFT,STOLEN TRUCK,Saturday,05/24/2008,18:00,NORTHERN,NONE,1400 Block of FRANCISCO ST,-122.429037775106,37.8026307770614,POINT (-122.42903777510598 37.8026307770614),17,4,6,13,13,9,1,57,17,,,,,,,1,,,,,17
12026737665016,120267376,65016,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Wednesday,04/04/2012,09:25,BAYVIEW,"ARREST, CITED",CESAR CHAVEZ ST / MISSISSIPPI ST,-122.393341384199,37.7499147682266,POINT (-122.39334138419899 37.7499147682266),56,2,9,1,10,3,8,58,1,,,,,,,1,,,,,56
13024172404138,130241724,04138,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Saturday,03/23/2013,17:35,SOUTHERN,COMPLAINANT REFUSES TO PROSECUTE,100 Block of 4TH ST,-122.4039407276,37.7843007072344,POINT (-122.4039407276 37.7843007072344),32,1,10,8,12,2,9,28853,6,,,,,,4,1,,,,,32
4064197171010,040641971,71010,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Friday,06/04/2004,17:06,NORTHERN,"ARREST, BOOKED",LOMBARD ST / PIERCE ST,-122.439337465029,37.79942459889,POINT (-122.439337465029 37.79942459889),17,4,6,13,13,9,1,57,17,19,,21,,21,,1,,,,,17
12603315706374,126033157,06374,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Sunday,01/01/2012,00:01,CENTRAL,NONE,900 Block of BAY ST,-122.423012152019,37.8044682925217,POINT (-122.42301215201901 37.8044682925217),98,6,6,32,5,1,1,28858,32,,,,,,,1,,,,,98
10110349626063,101103496,26063,BRIBERY,"DISSUADING WITNESS, VICTIM",Monday,11/29/2010,14:20,INGLESIDE,NONE,MISSION ST / SILVER AV,-122.431295002963,37.7287297938303,POINT (-122.431295002963 37.7287297938303),94,9,1,28,9,7,6,28861,25,16,,,,4,,1,,,,,94
9605974628160,096059746,28160,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Monday,07/27/2009,01:00,PARK,NONE,700 Block of BUENAVISTAWEST AV,-122.443539545472,37.7682383852177,POINT (-122.44353954547202 37.7682383852177),112,7,5,3,15,5,5,29492,9,,,,,,,1,,,,31,112
5034457904134,050344579,04134,ASSAULT,BATTERY,Saturday,03/26/2005,21:16,MISSION,NONE,2300 Block of 16TH ST,-122.409529913278,37.7657184395282,POINT (-122.40952991327799 37.7657184395282),53,3,9,20,8,4,8,28853,19,,,,3,,,2,,,3,,53
3048485019050,030484850,19050,OTHER OFFENSES,OBSCENE PHONE CALLS(S),Friday,04/25/2003,12:04,TARAVAL,NONE,1400 Block of 18TH AV,-122.475790017231,37.760798352064,POINT (-122.475790017231 37.760798352064),109,10,8,14,1,8,4,56,12,,,,,,,1,,,,,109
7102896006371,071028960,06371,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Sunday,10/07/2007,03:45,CENTRAL,NONE,CALIFORNIA ST / HYDE ST,-122.417392830334,37.7909741243591,POINT (-122.41739283033398 37.7909741243591),16,6,3,21,13,1,10,28858,21,,,,,,,1,,,,,16
3014345406301,030143454,06301,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Friday,01/31/2003,16:00,SOUTHERN,NONE,300 Block of 2ND ST,-122.396251395987,37.7852582857699,POINT (-122.39625139598701 37.7852582857699),30,1,10,8,6,2,9,28856,6,,,,,,3,1,,,,,30
10007996907025,100079969,07025,VEHICLE THEFT,STOLEN TRUCK,Sunday,01/24/2010,08:00,RICHMOND,NONE,1400 Block of CLEMENT ST,-122.474679889558,37.7824278444567,POINT (-122.474679889558 37.782427844456706),5,8,4,29,11,6,2,54,26,,,,,,,1,,,,,5
9610534906244,096105349,06244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,10/24/2009,15:00,CENTRAL,NONE,0 Block of WASHINGTON ST,-122.396179887825,37.7964479465401,POINT (-122.396179887825 37.7964479465401),108,6,3,8,3,1,10,28860,6,,,,4,,,1,,,4,,108
9022174926150,090221749,26150,OTHER OFFENSES,PAROLE VIOLATION,Sunday,03/01/2009,22:28,TENDERLOIN,"ARREST, BOOKED",ELLIS ST / HYDE ST,-122.416075285051,37.7844496612791,POINT (-122.416075285051 37.7844496612791),20,5,10,36,7,10,9,28858,36,17,,18,,18,6,2,1,1,,,20
10060683503073,100606835,03073,ROBBERY,"ROBBERY, ARMED WITH A DANGEROUS WEAPON",Friday,07/02/2010,02:05,MISSION,NONE,600 Block of POTRERO AV,-122.407254213895,37.7612780377437,POINT (-122.407254213895 37.7612780377437),53,3,9,20,10,4,8,28859,19,,,,3,,,2,,,3,,53
9077373428135,090773734,28135,OTHER OFFENSES,HARASSING PHONE CALLS,Sunday,07/19/2009,00:01,CENTRAL,NONE,700 Block of SUTTER ST,-122.41274032268,37.788755110963,POINT (-122.41274032268001 37.788755110963),50,6,3,21,5,1,10,28858,21,,,,,,,2,,,,,50
5108162171000,051081621,71000,NON-CRIMINAL,LOST PROPERTY,Sunday,09/25/2005,17:00,CENTRAL,NONE,GEARY ST / TAYLOR ST,-122.411518820366,37.7869408998576,POINT (-122.41151882036601 37.7869408998576),50,6,3,36,5,1,10,28852,36,,,,,,5,2,,,,,50
3021734407055,030217344,07055,VEHICLE THEFT,RECOVERED VEHICLE - STOLEN OUTSIDE SF,Tuesday,02/18/2003,15:13,INGLESIDE,NONE,300 Block of EDINBURGH ST,-122.43031320592,37.7235771439045,POINT (-122.43031320592002 37.7235771439045),90,9,1,7,9,7,6,28861,5,,,,,,,2,,,,,90
3131474316710,031314743,16710,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Saturday,11/08/2003,13:35,TENDERLOIN,"ARREST, BOOKED",DODGE PL / TURK ST,-122.416985119005,37.7824213863379,POINT (-122.41698511900502 37.7824213863379),20,5,10,36,7,10,9,28852,36,17,1,18,1,18,6,2,1,1,1,,20
12048233665015,120482336,65015,OTHER OFFENSES,TRAFFIC VIOLATION,Tuesday,06/19/2012,17:13,MISSION,"ARREST, CITED",16TH ST / MISSION ST,-122.419671780296,37.7650501214668,POINT (-122.419671780296 37.7650501214668),53,3,2,20,8,4,7,28859,19,12,,14,3,14,,2,,,3,50,53
10095031919057,100950319,19057,ASSAULT,THREATS AGAINST LIFE,Tuesday,10/12/2010,18:00,INGLESIDE,NONE,500 Block of ALEMANY BL,-122.421305348396,37.7321638759455,POINT (-122.42130534839602 37.73216387594551),93,9,2,2,2,7,7,28861,2,,,,,,,1,,,,,93
12089702028100,120897020,28100,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS",Monday,11/05/2012,21:50,SOUTHERN,"ARREST, BOOKED",1000 Block of MISSION ST,-122.409795194505,37.7800356268394,POINT (-122.40979519450498 37.7800356268394),32,1,10,34,14,2,9,28853,34,24,1,6,1,6,7,2,1,1,1,,32
7114723165016,071147231,65016,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Thursday,11/08/2007,14:05,TENDERLOIN,"ARREST, CITED",HYDE ST / GOLDEN GATE AV,-122.415508242782,37.7816542806076,POINT (-122.41550824278201 37.7816542806076),21,5,10,36,7,10,9,28852,36,17,1,18,1,18,6,2,1,1,1,,21
7088266206152,070882662,06152,LARCENY/THEFT,GRAND THEFT FROM PERSON,Wednesday,08/29/2007,11:44,MISSION,NONE,3000 Block of 16TH ST,-122.420070483636,37.7649720006151,POINT (-122.420070483636 37.7649720006151),53,3,2,20,8,4,7,28859,19,,,,3,,,2,,,3,,53
10108260210149,101082602,10149,FORGERY/COUNTERFEITING,"MONEY, CHANGING FACE AMOUNT",Monday,11/22/2010,08:20,NORTHERN,"ARREST, BOOKED",200 Block of VANNESS AV,-122.419594770553,37.7775400880886,POINT (-122.419594770553 37.7775400880886),21,4,10,36,7,9,9,28852,36,,1,,1,,8,2,1,1,1,,21
13051274165020,130512741,65020,OTHER OFFENSES,RECKLESS DRIVING,Saturday,06/22/2013,11:31,SOUTHERN,"ARREST, BOOKED",800 Block of BRYANT ST,-122.403404791479,37.775420706711,POINT (-122.40340479147902 37.775420706711),32,1,10,34,14,2,9,28853,34,,,,,,,2,,,,,32
11103744364030,111037443,64030,NON-CRIMINAL,"AIDED CASE, SICK PERSON",Wednesday,12/28/2011,19:36,RICHMOND,NONE,400 Block of BALBOA ST,-122.463482054308,37.7772034580766,POINT (-122.46348205430802 37.7772034580766),5,8,4,11,11,6,2,54,11,6,,7,,7,,1,,,,8,5
8011140102104,080111401,02104,"SEX OFFENSES, FORCIBLE",ASSAULT TO RAPE WITH BODILY FORCE,Sunday,01/13/2008,00:30,SOUTHERN,"ARREST, BOOKED",200 Block of 6TH ST,-122.406346425632,37.7791674218963,POINT (-122.40634642563201 37.7791674218963),32,1,10,34,14,2,9,28853,34,24,1,6,1,6,7,2,,,1,,32
9068794764070,090687947,64070,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Monday,07/06/2009,11:42,PARK,NONE,0 Block of FORESTKNOLLS DR,-122.455353372967,37.7555437054898,POINT (-122.455353372967 37.7555437054898),111,7,8,14,1,5,4,63,12,,,,,,,1,,,,,111
6061578065016,060615780,65016,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Saturday,06/10/2006,16:30,MISSION,"ARREST, CITED",FLORIDA ST / 22ND ST,-122.410375228033,37.7559413033368,POINT (-122.410375228033 37.7559413033368),53,3,2,20,2,4,7,28859,19,,,,3,,,2,,,3,,53
6071440105071,060714401,05071,BURGLARY,"BURGLARY, FORCIBLE ENTRY",Monday,07/03/2006,19:00,NORTHERN,NONE,800 Block of TURK ST,-122.423127788491,37.781691873286,POINT (-122.423127788491 37.781691873286),100,4,11,39,7,9,11,28852,41,,1,,1,,,2,,,1,,100
4117970307055,041179703,07055,VEHICLE THEFT,RECOVERED VEHICLE - STOLEN OUTSIDE SF,Friday,10/15/2004,10:35,BAYVIEW,NONE,1200 Block of INGALLS ST,-122.381867300078,37.7305667976884,POINT (-122.381867300078 37.7305667976884),78,2,9,1,10,3,8,58,1,,,,,,,2,,,,,78
3082789615150,030827896,15150,OTHER OFFENSES,VIOLATION OF RESTRAINING ORDER,Sunday,07/06/2003,00:01,TARAVAL,NONE,0 Block of BROADMOOR DR,-122.473265515738,37.7277422805146,POINT (-122.473265515738 37.7277422805146),41,10,8,41,9,8,4,64,40,,,,,,,1,,,,,41
13075306405073,130753064,05073,BURGLARY,"BURGLARY, UNLAWFUL ENTRY",Sunday,09/08/2013,15:00,NORTHERN,NONE,300 Block of HAYES ST,-122.4221592568,37.7769310143242,POINT (-122.4221592568 37.7769310143242),21,4,11,9,7,9,11,28852,10,,1,,1,,8,1,,,1,,21
12609135906372,126091359,06372,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Saturday,06/30/2012,01:15,INGLESIDE,NONE,500 Block of MADRID ST,-122.433466102789,37.7208541937972,POINT (-122.433466102789 37.7208541937972),90,9,1,7,9,7,6,28861,5,,,,,,,2,,,,,90
7076712716664,070767127,16664,DRUG/NARCOTIC,SALE OF CONTROLLED SUBSTANCE,Sunday,07/29/2007,14:30,TENDERLOIN,"ARREST, BOOKED",200 Block of TURK ST,-122.413237516676,37.7828430233213,POINT (-122.41323751667602 37.7828430233213),20,5,10,36,7,10,9,28852,36,17,1,18,1,18,6,2,1,1,1,,20
11085915971010,110859159,71010,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Sunday,10/23/2011,23:30,MISSION,NONE,20TH ST / DOLORES ST,-122.425768246873,37.7582261992584,POINT (-122.425768246873 37.7582261992584),52,3,5,5,2,4,5,28862,3,,,,,,,1,,,5,,52
9131929416010,091319294,16010,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,Tuesday,12/29/2009,19:30,SOUTHERN,"ARREST, CITED",800 Block of MARKET ST,-122.407633520742,37.7841893501425,POINT (-122.40763352074198 37.7841893501425),32,5,10,34,12,2,9,28853,34,17,1,18,,18,5,2,,,,35,32
7085715472000,070857154,72000,NON-CRIMINAL,FOUND PROPERTY,Wednesday,08/22/2007,16:45,RICHMOND,UNFOUNDED,1600 Block of PIERCE ST,-122.436532967215,37.7852021345119,POINT (-122.43653296721499 37.7852021345119),103,4,11,15,13,6,11,29490,13,,,,,,,2,,,,,103
6077581771000,060775817,71000,NON-CRIMINAL,LOST PROPERTY,Thursday,07/20/2006,23:30,CENTRAL,NONE,SUTTER ST / LEAVENWORTH ST,-122.415186938172,37.7883866790789,POINT (-122.415186938172 37.7883866790789),50,6,3,21,13,1,10,28858,21,,,,,,,2,,,,,50
12097247810115,120972478,10115,FRAUD,"TRICK AND DEVICE, GRAND THEFT",Friday,11/30/2012,10:00,NORTHERN,NONE,2600 Block of OCTAVIA ST,-122.428565060919,37.7965449083951,POINT (-122.42856506091898 37.7965449083951),102,4,6,13,13,9,1,57,17,,,,,,,1,,,,,102
9082671915150,090826719,15150,OTHER OFFENSES,VIOLATION OF RESTRAINING ORDER,Thursday,08/13/2009,20:55,MISSION,NONE,VALENCIA ST / 17TH ST,-122.421733767763,37.7632996945938,POINT (-122.421733767763 37.7632996945938),37,3,5,20,8,4,5,28859,19,,,,3,,,1,,,3,,37
7082984616640,070829846,16640,DRUG/NARCOTIC,POSSESSION OF AMPHETAMINE,Wednesday,08/15/2007,18:15,PARK,"ARREST, BOOKED",BELVEDERE ST / HAIGHT ST,-122.449647662955,37.7696619195846,POINT (-122.44964766295502 37.7696619195846),25,7,11,3,15,5,11,29492,9,22,,24,,25,,1,,,,,25
12608787506244,126087875,06244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,06/26/2012,18:00,SOUTHERN,NONE,2ND ST / HOWARD ST,-122.398261647342,37.7867787589097,POINT (-122.398261647342 37.7867787589097),32,1,10,8,6,2,9,28855,6,,,,,,3,1,,,,,32
7107662409320,071076624,09320,FRAUD,"CREDIT CARD, THEFT BY USE OF",Saturday,10/20/2007,11:10,SOUTHERN,NONE,MONTGOMERY ST / MARKET ST,-122.402070243227,37.7887198688133,POINT (-122.402070243227 37.7887198688133),19,6,3,8,4,2,10,28855,6,10,,12,,,4,1,,,,35,19
11024291816662,110242918,16662,DRUG/NARCOTIC,POSSESSION OF CONTROLLED SUBSTANCE FOR SALE,Thursday,03/24/2011,18:29,TENDERLOIN,"ARREST, BOOKED",200 Block of LEAVENWORTH ST,-122.414217804322,37.7832593295025,POINT (-122.414217804322 37.783259329502506),20,5,10,36,7,10,9,28852,36,17,1,18,,18,6,2,1,1,,,20
4041304316100,040413043,16100,DRUG/NARCOTIC,POSSESSION OF HEROIN,Saturday,04/10/2004,19:45,SOUTHERN,"ARREST, BOOKED",1000 Block of MARKET ST,-122.411071423064,37.7817511307229,POINT (-122.411071423064 37.7817511307229),20,5,10,36,14,2,9,28852,36,17,1,18,1,18,6,2,1,1,1,35,20
11614031406244,116140314,06244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,11/04/2011,21:00,SOUTHERN,NONE,10TH ST / HARRISON ST,-122.411279189969,37.7715785765043,POINT (-122.411279189969 37.7715785765043),32,1,10,34,8,2,9,28853,34,,,,,,,2,,,,,32
9128694404013,091286944,04013,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Friday,12/18/2009,08:15,TENDERLOIN,"ARREST, BOOKED",100 Block of HYDE ST,-122.415533007999,37.7821372997842,POINT (-122.415533007999 37.7821372997842),20,5,10,36,7,10,9,28852,36,17,1,18,1,18,6,2,1,1,1,,20
4077805771010,040778057,71010,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Thursday,06/24/2004,02:00,MISSION,NONE,0 Block of GRAND VIEW AV,-122.44173099029,37.7567176051994,POINT (-122.44173099028998 37.7567176051994),115,3,5,38,2,4,5,28862,38,,,,,,,1,,,,,115
9047050462050,090470504,62050,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Wednesday,05/06/2009,01:07,SOUTHERN,"ARREST, BOOKED",0 Block of 6TH ST,-122.40942036456,37.7816150265786,POINT (-122.40942036456 37.7816150265786),32,5,10,34,14,2,9,28853,34,,1,,1,,7,2,1,1,1,,32
7104418206244,071044182,06244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,10/10/2007,19:45,SOUTHERN,NONE,1000 Block of HOWARD ST,-122.408625030829,37.7786579385852,POINT (-122.40862503082899 37.7786579385852),32,1,10,34,14,2,9,28853,34,24,1,6,1,6,,2,1,1,1,,32
4059696207025,040596962,07025,VEHICLE THEFT,STOLEN TRUCK,Monday,05/24/2004,23:15,INGLESIDE,NONE,400 Block of WILDE AV,-122.40633225923,37.7175038575459,POINT (-122.40633225923001 37.7175038575459),75,9,9,40,9,7,8,309,39,,,,,,,2,,,,,75
4013125126040,040131251,26040,EXTORTION,ATTEMPTED EXTORTION,Wednesday,01/21/2004,22:00,RICHMOND,NONE,3500 Block of GEARY BL,-122.457016163474,37.7812163786666,POINT (-122.457016163474 37.7812163786666),12,8,4,18,11,6,2,54,16,,,,,,,1,,,,,12
9126354419090,091263544,19090,DRUNKENNESS,UNDER INFLUENCE OF ALCOHOL IN A PUBLIC PLACE,Thursday,12/10/2009,20:20,SOUTHERN,NONE,1600 Block of MARKET ST,-122.421522300696,37.7732180675925,POINT (-122.42152230069601 37.7732180675925),32,1,10,20,8,2,9,28853,19,,1,,1,,,2,1,1,1,,32
4000679526142,040006795,26142,KIDNAPPING,FALSE IMPRISONMENT,Friday,01/02/2004,04:00,BAYVIEW,NONE,0 Block of BERTHA LN,-122.380990356551,37.7331435009212,POINT (-122.38099035655098 37.7331435009212),86,2,9,1,10,3,8,58,1,,,,,,,2,,,,,86
5006014515150,050060145,15150,OTHER OFFENSES,VIOLATION OF RESTRAINING ORDER,Sunday,01/16/2005,12:00,PARK,NONE,600 Block of HAIGHT ST,-122.432918340311,37.7717365330369,POINT (-122.432918340311 37.7717365330369),26,4,11,3,15,5,11,29492,9,,,,,,,1,,,,,26
5044482875000,050444828,75000,MISSING PERSON,FOUND PERSON,Thursday,04/21/2005,06:00,BAYVIEW,NONE,0 Block of BEATRICE LN,-122.380833215509,37.7309396002948,POINT (-122.380833215509 37.7309396002948),86,2,9,1,10,3,8,58,1,,,,,,,2,,,,,86
4027774264020,040277742,64020,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Tuesday,03/09/2004,11:27,CENTRAL,NONE,1700 Block of THE EMBARCADERO NORTH ST,-122.410774214399,37.8084350184877,POINT (-122.410774214399 37.8084350184877),99,6,3,23,3,1,10,308,23,,,,,,2,2,,,,,99
9124775874000,091247758,74000,MISSING PERSON,MISSING ADULT,Saturday,12/05/2009,12:00,INGLESIDE,NONE,0 Block of CAYUGA AV,-122.429366144535,37.7315123328573,POINT (-122.429366144535 37.7315123328573),94,9,5,28,9,7,5,28861,25,,,,,,,1,,,,,94
7004439528150,070044395,28150,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Friday,01/12/2007,21:10,CENTRAL,COMPLAINANT REFUSES TO PROSECUTE,1100 Block of PINE ST,-122.414938763678,37.7903887572034,POINT (-122.414938763678 37.7903887572034),16,6,3,21,5,1,10,28858,21,,,,,,,1,,,,,16
6127991328160,061279913,28160,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Saturday,12/02/2006,04:38,INGLESIDE,NONE,ITALY AV / MADRID ST,-122.436331615688,37.7169533526756,POINT (-122.43633161568799 37.7169533526756),90,9,1,7,9,7,6,28861,5,,,,,,,2,,,,,90
12073596904170,120735969,04170,ASSAULT,FALSE IMPRISONMENT,Thursday,09/13/2012,22:00,MISSION,"ARREST, BOOKED",1900 Block of MISSION ST,-122.41967661615,37.7658510977435,POINT (-122.41967661615001 37.7658510977435),53,3,2,20,8,4,7,28853,19,12,,14,3,14,,2,,,3,,53
10078134609027,100781346,09027,OTHER OFFENSES,FALSE PERSONATION,Thursday,11/05/2009,23:50,TENDERLOIN,NONE,400 Block of HYDE ST,-122.416235852379,37.7849125738476,POINT (-122.416235852379 37.7849125738476),20,5,10,36,7,10,9,28858,36,,,,,,6,2,1,1,,,20
