standardCode,startPortionTopElevation,networkType,endPortionBuriedDepth,endPortionTopElevation,tubulationID,crossSection,NAME,startPortionBuriedDepth,locationRoad,startPointID,material,elementType,tubulationLength,endPointID
163101,3.59,DL,1.25,3.34,DL4504310007,900x900,DL4504310007,0.93,文松路,DL4504300046,,电力管-半径弯头/T 形三通,46,DL4504310001
163101,4.16,DL,0.42,4.2,DL4504310003,100?,DL4504310003,0.43,文松路,DL4504310001,,电力管-T 形三通,2,DL4504310004
163101,3.34,DL,0.91,3.62,DL4504310002,900x900,DL4504310002,1.25,文松路,DL4504310001,,电力管-半径弯头/T 形三通,45,DL4504310007
163101,4.19,DL,0.42,4.26,DL4504310005,100x50,DL4504310005,0.4,文松路,DL4504310002,,电力管-半径弯头/T 形三通,1,DL4504310003
163101,3.96,DL,0.0,0.0,DL4494310020,900x900,DL4494310020,0.65,文松路,DL4504310005,,电力管-半径弯头/T 形三通,59,DL4494310006
163101,3.73,DL,0.8,3.79,DL4504310006,100x50,DL4504310006,0.86,文松路,DL4504310006,,电力管-半径弯头/T 形三通,2,DL4504310002
163101,3.62,DL,0.65,3.96,DL4504310001,900x900,DL4504310001,0.91,文松路,DL4504310007,,电力管-半径弯头/T 形三通,6,DL4504310005
163101,3.41,DL,0.4,3.6,DL4504310009,200x100,DL4504310009,0.35,文松路,DL4504310008,,电力管-半径弯头/T 形三通,9,DL4504310009
163101,3.6,DL,0.34,3.52,DL4504310010,200x100,DL4504310010,0.4,文松路,DL4504310009,,电力管-半径弯头/T 形三通,27,DL4504310011
163101,3.31,DL,0.35,3.41,DL4504310008,200x100,DL4504310008,0.46,文松路,DL4504310010,,电力管-半径弯头/T 形三通,1,DL4504310008
163101,3.52,DL,0.72,3.81,DL4504310011,100?,DL4504310011,0.34,文松路,DL4504310011,,电力管-T 形三通,7,DL4504310007
163101,7.07,DL,0.4,7.39,DL4504500005,150 mm?,DL4504500005,1.62,滨江滨海路,DL4504500003,钢，碳钢,电力管-PE,2.71,DL4504500004
163101,8.24,DL,1.28,8.31,DL4504500001,1600 mmx400 mm,DL4504500001,1.3,滨江滨海路,DL4504500005,,电力管-风管,22.8,DL4504510018
163101,8.31,DL,0.94,8.59,DL4504510023,1600 mmx400 mm,DL4504510023,1.3,滨江滨海路,DL4504510001,,电力管-风管,35.7,DL4504510020
163101,8.32,DL,1.33,8.26,DL4504510005,1600 mmx400 mm,DL4504510005,1.35,滨江滨海路,DL4504510009,,电力管-风管,25.2,DL4504510012
163101,8.62,DL,1.38,8.76,DL4504510009,750 mmx400 mm,DL4504510009,1.16,滨江滨海路,DL4504510010,,电力管-风管,21.4,DL4504510011
163101,8.76,DL,1.42,7.87,DL4504510010,750 mmx400 mm,DL4504510010,1.38,滨江滨海路,DL4504510011,,电力管-风管,28.21,DL4504510003
163101,8.26,DL,1.34,8.32,DL4504510004,1600 mmx400 mm,DL4504510004,1.33,滨江滨海路,DL4504510012,,电力管-风管,21.65,DL4504510013
163101,8.26,DL,1.3,8.31,DL4504510025,1600 mmx400 mm,DL4504510025,1.35,滨江滨海路,DL4504510014,,电力管-风管,19.3,DL4504510001
163101,8.48,DL,1.36,8.4,DL4504510012,1600 mmx400 mm,DL4504510012,1.34,滨江滨海路,DL4504510015,,电力管-风管,22.51,DL4504510008
163101,8.37,DL,1.34,8.48,DL4504510013,1600 mmx400 mm,DL4504510013,1.35,滨江滨海路,DL4504510017,,电力管-风管,25.19,DL4504510015
163101,8.31,DL,1.33,8.34,DL4504510016,1600 mmx400 mm,DL4504510016,1.29,滨江滨海路,DL4504510019,,电力管-风管,28.55,DL4504510016
163101,8.58,DL,0.98,8.15,DL4504520001,1400 mmx400 mm,DL4504520001,0.94,滨江滨海路,DL4504510022,,电力管-风管,52.5,DL4504520006
163101,7.76,DL,0.98,7.69,DL4504520013,1400 mmx400 mm,DL4504520013,0.95,滨江滨海路,DL4504520001,,电力管-风管,28.2,DL4504520002
163101,7.72,DL,0.94,7.75,DL4504520017,1400 mmx400 mm,DL4504520017,0.95,滨江滨海路,DL4504520004,,电力管-风管,27.9,DL4504520005
163101,7.66,DL,1.21,7.82,DL4504520021,1400 mmx425 mm,DL4504520021,1.03,滨江滨海路,DL4504520005,,电力管-风管,29.8,DL4504530012
163101,8.24,DL,0.85,8.06,DL4504520004,1400 mmx400 mm,DL4504520004,0.98,滨江滨海路,DL4504520008,,电力管-风管,13.5,DL4504520009
163101,8.06,DL,0.87,7.97,DL4504520005,1400 mmx400 mm,DL4504520005,0.85,滨江滨海路,DL4504520009,,电力管-风管,34.6,DL4504520014
163101,8.41,DL,0.82,8.07,DL4504520010,750 mmx350 mm,DL4504520010,0.67,滨江滨海路,DL4504520012,,电力管-风管,23,DL4504520011
163101,8.24,DL,0.67,8.41,DL4504520009,750 mmx350 mm,DL4504520009,0.6,滨江滨海路,DL4504520013,,电力管-风管,25.6,DL4504520012
163101,7.99,DL,0.95,7.76,DL4504520012,1400 mmx400 mm,DL4504520012,0.85,滨江滨海路,DL4504520016,,电力管-风管,29.6,DL4504520001
163101,8.49,DL,1.32,8.42,DL4504530006,1600 mmx450 mm,DL4504530006,1.27,滨江滨海路,DL4504530002,,电力管-风管,26.94,DL4504530001
163101,8.4,DL,1.27,8.49,DL4504530005,1600 mmx450 mm,DL4504530005,1.28,滨江滨海路,DL4504530003,,电力管-风管,21.3,DL4504530002
163101,8.48,DL,1.37,8.29,DL4504530002,1600 mmx450 mm,DL4504530002,1.32,滨江滨海路,DL4504530005,,电力管-风管,14.6,DL4504530004
163101,8.22,DL,1.32,8.48,DL4504530025,1600 mmx450 mm,DL4504530025,1.35,滨江滨海路,DL4504530008,,电力管-风管,34.3,DL4504530005
163101,6.97,DL,0.9,7.95,DL4504530019,700 mmx400 mm,DL4504530019,2.13,滨江滨海路,DL4504530009,,电力管-风管,22.42,DL4504530016
163101,8.34,DL,1.37,8.23,DL4504530013,1600 mmx450 mm,DL4504530013,1.26,滨江滨海路,DL4504530010,,电力管-风管,21.6,DL4504530007
163101,8.13,DL,2.13,6.97,DL4504530018,700 mmx400 mm,DL4504530018,1.12,滨江滨海路,DL4504530011,,电力管-风管,25.7,DL4504530009
163101,7.75,DL,1.27,8.02,DL4504530010,1600 mmx450 mm,DL4504530010,1.23,滨江滨海路,DL4504530013,,电力管-风管,48.5,DL4504530014
163101,8.09,DL,1.26,8.34,DL4504530014,1600 mmx450 mm,DL4504530014,1.21,滨江滨海路,DL4504530015,,电力管-风管,26.4,DL4504530010
163101,9.12,DL,0.14,9.14,DL4504540018,100 mmx50 mm,DL4504540018,0.2,滨江滨海路,DL4504540001,,电力管-风管,21.79,DL4504540002
163101,9.14,DL,0.18,9.06,DL4504540019,100 mmx50 mm,DL4504540019,0.14,滨江滨海路,DL4504540002,,电力管-风管,26.08,DL4504540003
163101,9.06,DL,0.22,8.97,DL4504540020,50 mm?,DL4504540020,0.18,滨江滨海路,DL4504540003,钢，碳钢,电力管-PE,8.5,DL4504540004
163101,8.97,DL,0.25,8.84,DL4504540021,50 mm?,DL4504540021,0.22,滨江滨海路,DL4504540004,钢，碳钢,电力管-PE,13.59,DL4504540025
163101,8.2,DL,1.28,8.12,DL4504540014,1600 mmx450 mm,DL4504540014,1.25,滨江滨海路,DL4504540006,,电力管-风管,20.8,DL4504540005
163101,8.32,DL,1.25,8.2,DL4504540013,1600 mmx450 mm,DL4504540013,1.24,滨江滨海路,DL4504540007,,电力管-风管,27.6,DL4504540006
163101,8.15,DL,1.2,8.34,DL4504540010,1600 mmx450 mm,DL4504540010,1.22,滨江滨海路,DL4504540009,,电力管-风管,18.06,DL4504540008
163101,9.59,DL,0.21,9.18,DL4504540016,100 mmx50 mm,DL4504540016,0.2,滨江滨海路,DL4504540010,,电力管-风管,1.65,DL4504540011
163101,9.18,DL,0.2,9.12,DL4504540017,100 mmx50 mm,DL4504540017,0.21,滨江滨海路,DL4504540011,,电力管-风管,19.84,DL4504540001
163101,8.19,DL,1.22,8.15,DL4504540009,1600 mmx450 mm,DL4504540009,1.28,滨江滨海路,DL4504540012,,电力管-风管,43.9,DL4504540009
163101,8.6,DL,1.06,8.47,DL4504540006,1600 mmx450 mm,DL4504540006,1.17,滨江滨海路,DL4504540014,,电力管-风管,23.96,DL4504540013
163101,8.4,DL,1.17,8.6,DL4504540005,1600 mmx450 mm,DL4504540005,1.35,滨江滨海路,DL4504540015,,电力管-风管,19.72,DL4504540014
163101,7.14,DL,0.8,7.79,DL4494540002,700 mmx400 mm,DL4494540002,2.1,滨江滨海路,DL4504540019,,电力管-风管,22.91,DL4494540001
163101,8.47,DL,2.1,7.14,DL4504540028,700 mmx400 mm,DL4504540028,0.9,滨江滨海路,DL4504540020,,电力管-风管,25.63,DL4504540019
163101,8.5,DL,1.17,7.79,DL4504540025,1600 mmx450 mm,DL4504540025,0.93,滨江滨海路,DL4504540021,,电力管-风管,18.52,DL4504540022
163101,7.79,DL,1.21,8.06,DL4504540024,1600 mmx450 mm,DL4504540024,1.17,滨江滨海路,DL4504540022,,电力管-风管,30,DL4504550006
163101,8.63,DL,0.47,8.45,DL4504550003,50 mm?,DL4504550003,0.35,滨江滨海路,DL4504540023,钢，碳钢,电力管-PE,39.88,DL4504550001
163101,8.69,DL,0.33,8.65,DL4504540023,50 mm?,DL4504540023,0.4,滨江滨海路,DL4504540025,钢，碳钢,电力管-PE,35.59,DL4504540023
163101,8.45,DL,0.33,8.64,DL4504550004,50 mm?,DL4504550004,0.47,滨江滨海路,DL4504550001,钢，碳钢,电力管-PE,51.09,DL4504550007
163101,8.17,DL,1.34,7.89,DL4504550009,1600 mmx450 mm,DL4504550009,1.18,滨江滨海路,DL4504550002,,电力管-风管,19.62,DL4504550004
163101,7.9,DL,1.33,7.97,DL4504550006,1600 mmx450 mm,DL4504550006,1.35,滨江滨海路,DL4504550003,,电力管-风管,39.54,DL4494550011
163101,8.1,DL,1.18,8.17,DL4504550010,1600 mmx450 mm,DL4504550010,1.2,滨江滨海路,DL4504550005,,电力管-风管,27.62,DL4504550002
163101,8.6,DL,0.43,8.7,DL4504550005,50 mm?,DL4504550005,0.37,滨江滨海路,DL4504550007,钢，碳钢,电力管-PE,45.64,DL4494550007
163101,2.26,DL,2.37,3.04,DL4514290001,800x1000,DL4514290001,1.95,文松路,DL4514290001,,电力管-半径弯头/T 形三通,99,DL4504290001
163101,3.92,DL,0.81,3.66,DL4514300001,400x400,DL4514300001,0.75,文松路,DL4514300001,,电力管-半径弯头/T 形三通,20,DL4514300002
163101,3.66,DL,0.6,4.01,DL4504300036,400x400,DL4504300036,0.81,文松路,DL4514300002,,电力管-半径弯头/T 形三通,17,DL4504300004
163101,7.2,DL,1.39,7.05,DL4514460004,1850 mmx450 mm,DL4514460004,1.27,滨江滨海路,DL4514460001,,电力管-风管,37.67,DL4524460005
163101,6.68,DL,0.95,6.96,DL4514470005,1850 mmx450 mm,DL4514470005,1.35,滨江滨海路,DL4514470001,,电力管-风管,56.48,DL4514470009
163101,7.24,DL,1.27,7.24,DL4514470018,1850 mmx450 mm,DL4514470018,0.95,滨江滨海路,DL4514470003,,电力管-风管,37.6,DL4514460002
163101,7.06,DL,0.95,7.25,DL4514470012,1850 mmx450 mm,DL4514470012,1.01,滨江滨海路,DL4514470005,,电力管-风管,40.83,DL4514470004
163101,6.97,DL,0.98,7.06,DL4514470009,1850 mmx450 mm,DL4514470009,0.95,滨江滨海路,DL4514470007,,电力管-风管,50.27,DL4514470006
163101,7.29,DL,1.25,6.88,DL4514470016,850 mmx450 mm,DL4514470016,0.67,滨江滨海路,DL4514470008,,电力管-风管,50.1,DL4514470010
163101,6.66,DL,1.35,6.66,DL4514470002,1850 mmx450 mm,DL4514470002,1.39,滨江滨海路,DL4514480001,,电力管-风管,47.64,DL4514470002
163101,6.65,DL,1.38,6.69,DL4514480014,1850 mmx450 mm,DL4514480014,1.32,滨江滨海路,DL4514480004,,电力管-风管,48.5,DL4514480002
163101,6.84,DL,1.32,6.63,DL4514480008,1850 mmx450 mm,DL4514480008,1.34,滨江滨海路,DL4514480006,,电力管-风管,47.2,DL4514480003
163101,7.14,DL,1.56,6.24,DL4514480010,800 mmx450 mm,DL4514480010,0.97,滨江滨海路,DL4514480007,,电力管-风管,49.11,DL4514480009
163101,6.93,DL,1.35,6.84,DL4514480004,1850 mmx450 mm,DL4514480004,1.34,滨江滨海路,DL4514480015,,电力管-风管,47.72,DL4514480005
163101,7.57,DL,1.33,7.66,DL4514490004,1600 mmx400 mm,DL4514490004,1.35,滨江滨海路,DL4514490001,,电力管-风管,16.1,DL4514500014
163101,7.77,DL,0.65,7.29,DL4504490003,800 mmx400 mm,DL4504490003,0.7,滨江滨海路,DL4514490007,,电力管-风管,28.2,DL4504490002
163101,8,DL,0.7,7.77,DL4514490005,800 mmx400 mm,DL4514490005,0.8,滨江滨海路,DL4514490008,,电力管-风管,30.74,DL4514490007
163101,8.01,DL,0.8,8,DL4514490006,800 mmx400 mm,DL4514490006,0.87,滨江滨海路,DL4514490009,,电力管-风管,17.1,DL4514490008
163101,7.61,DL,1.15,7.4,DL4514490009,1850 mmx450 mm,DL4514490009,1.14,滨江滨海路,DL4514490010,,电力管-风管,33.06,DL4514490011
163101,7.4,DL,1.15,7.39,DL4514490010,1850 mmx450 mm,DL4514490010,1.15,滨江滨海路,DL4514490011,,电力管-风管,25.4,DL4514490012
163101,7.39,DL,1.17,7.42,DL4514490011,1850 mmx450 mm,DL4514490011,1.15,滨江滨海路,DL4514490012,,电力管-风管,6.2,DL4514490014
163101,7.41,DL,1.25,7.39,DL4514490014,1850 mmx450 mm,DL4514490014,1.17,滨江滨海路,DL4514490013,,电力管-风管,37.7,DL4514490015
163101,7.27,DL,1.32,7.02,DL4514490017,1850 mmx450 mm,DL4514490017,1.35,滨江滨海路,DL4514490016,,电力管-风管,49.04,DL4514490017
163101,7.08,DL,1.34,6.92,DL4514480001,1850 mmx450 mm,DL4514480001,1.32,滨江滨海路,DL4514490018,,电力管-风管,47.7,DL4514480014
163101,7.76,DL,1.35,7.57,DL4514490001,1600 mmx400 mm,DL4514490001,1.14,滨江滨海路,DL4514490019,,电力管-风管,31.2,DL4514490001
163101,8.11,DL,1.3,8.24,DL4514500002,1600 mmx400 mm,DL4514500002,1.34,滨江滨海路,DL4514500005,,电力管-风管,35.63,DL4504500005
163101,9.2,DL,0.2,8.97,DL4514500006,50 mm?,DL4514500006,0.23,滨江滨海路,DL4514500006,钢，碳钢,电力管-PE,3.86,DL4514500018
163101,8.18,DL,1.35,8.19,DL4514500007,1600 mmx400 mm,DL4514500007,1.33,滨江滨海路,DL4514500007,,电力管-风管,13.9,DL4514500004
163101,8,DL,1.33,8.18,DL4514500008,1600 mmx400 mm,DL4514500008,1.36,滨江滨海路,DL4514500008,,电力管-风管,32.67,DL4514500007
163101,8.11,DL,1.25,8.02,DL4514500012,1600 mmx400 mm,DL4514500012,1.17,滨江滨海路,DL4514500011,,电力管-风管,26.1,DL4514500013
163101,8.17,DL,1.23,7.88,DL4514500020,750 mmx400 mm,DL4514500020,1.1,滨江滨海路,DL4514500012,,电力管-风管,17.7,DL4514500017
163101,8.02,DL,1.36,7.98,DL4514500011,1600 mmx400 mm,DL4514500011,1.25,滨江滨海路,DL4514500013,,电力管-风管,22,DL4514500009
163101,7.79,DL,1.3,7.83,DL4514500017,1600 mmx400 mm,DL4514500017,1.35,滨江滨海路,DL4514500015,,电力管-风管,33.47,DL4514500016
163101,7.83,DL,1.18,8.08,DL4514500016,1600 mmx400 mm,DL4514500016,1.3,滨江滨海路,DL4514500016,,电力管-风管,13.7,DL4514500010
163101,7.88,DL,0.57,8.15,DL4504500002,750 mmx400 mm,DL4504500002,1.23,滨江滨海路,DL4514500017,,电力管-风管,32,DL4504500002
163101,8.97,DL,0.23,9.03,DL4514500021,50 mm?,DL4514500021,0.2,滨江滨海路,DL4514500018,钢，碳钢,电力管-PE,16.35,DL4514500019
163101,9.03,DL,0.23,9.27,DL4514500026,50 mm?,DL4514500026,0.23,滨江滨海路,DL4514500019,钢，碳钢,电力管-PE,3.3,DL4514500022
163101,7.11,DL,1.27,7.2,DL4524440001,1850 mmx450 mm,DL4524440001,1.28,滨江滨海路,DL4524440004,,电力管-风管,43.16,DL4524440006
163101,7.19,DL,1.3,7.05,DL4524440004,1850 mmx450 mm,DL4524440004,1.29,滨江滨海路,DL4524440005,,电力管-风管,38.2,DL4534440010
163101,7.92,DL,0.67,7.37,DL4524440006,600 mmx300 mm,DL4524440006,0.7,滨江滨海路,DL4524450004,,电力管-风管,49.3,DL4524440002
163101,6.93,DL,1.32,6.76,DL4524450004,1850 mmx450 mm,DL4524450004,1.14,滨江滨海路,DL4524450014,,电力管-风管,46.7,DL4524450018
163101,7.13,DL,0.95,6.5,DL4524450017,800 mmx450 mm,DL4524450017,0.95,滨江滨海路,DL4524450015,,电力管-风管,49.79,DL4524450016
163101,6.88,DL,1.24,7.12,DL4524450007,1850 mmx450 mm,DL4524450007,1.31,滨江滨海路,DL4524450017,,电力管-风管,43,DL4524450020
163101,6.88,DL,1.24,7.3,DL4524450010,1850 mmx450 mm,DL4524450010,1.25,滨江滨海路,DL4524450019,,电力管-风管,38.3,DL4524450022
163101,7.24,DL,1.27,7.4,DL4524450013,1850 mmx450 mm,DL4524450013,1.27,滨江滨海路,DL4524450021,,电力管-风管,46.99,DL4524450024
163101,7.34,DL,1.28,7.11,DL4524450024,1850 mmx450 mm,DL4524450024,1.28,滨江滨海路,DL4524450023,,电力管-风管,18.3,DL4524440004
163101,6.93,DL,1.17,6.97,DL4524460006,1850 mmx450 mm,DL4524460006,1.32,滨江滨海路,DL4524460002,,电力管-风管,46.63,DL4524460011
163101,7.07,DL,1.33,6.95,DL4524460003,1850 mmx450 mm,DL4524460003,1.39,滨江滨海路,DL4524460004,,电力管-风管,57.6,DL4524460003
163101,7.24,DL,0.64,7.64,DL4514460005,800 mmx350 mm,DL4514460005,1.09,滨江滨海路,DL4524460006,,电力管-风管,49.26,DL4514460005
163101,7.63,DL,0.65,7.51,DL4524460010,800 mmx350 mm,DL4524460010,0.65,滨江滨海路,DL4524460010,,电力管-风管,3.2,DL4524460001
163101,6.96,DL,1.21,6.75,DL4524460013,1850 mmx450 mm,DL4524460013,1.17,滨江滨海路,DL4524460012,,电力管-风管,51.1,DL4524460013
163101,6.76,DL,1.15,6.86,DL4524450001,1850 mmx450 mm,DL4524450001,1.21,滨江滨海路,DL4524460014,,电力管-风管,47.91,DL4524450013
163101,6.64,DL,1.14,6.5,DL4534430002,1800 mmx400 mm,DL4534430002,1.34,滨江滨海路,DL4534430002,,电力管-风管,51.2,DL4534430001
163101,6.46,DL,1.55,6.39,DL4534430006,1800 mmx400 mm,DL4534430006,1.45,滨江滨海路,DL4534430009,,电力管-风管,50.35,DL4534430020
163101,7.17,DL,1.45,7.4,DL4544420002,1800 mmx400 mm,DL4544420002,1.45,滨江滨海路,DL4534430010,,电力管-风管,49.4,DL4544420008
163101,7,DL,1.44,7.2,DL4534430021,1800 mmx400 mm,DL4534430021,1.38,滨江滨海路,DL4534430012,,电力管-风管,45.8,DL4534430011
163101,6.96,DL,1.39,7.01,DL4534430018,1800 mmx400 mm,DL4534430018,1.41,滨江滨海路,DL4534430014,,电力管-风管,48.6,DL4534430013
163101,6.59,DL,1.42,6.84,DL4534430015,1800 mmx400 mm,DL4534430015,1.42,滨江滨海路,DL4534430016,,电力管-风管,47.97,DL4534430015
163101,6.44,DL,1.42,6.59,DL4534430012,1800 mmx400 mm,DL4534430012,1.5,滨江滨海路,DL4534430018,,电力管-风管,45.04,DL4534430017
163101,7.55,DL,1.06,6.77,DL4534420003,1800 mmx400 mm,DL4534420003,1.02,滨江滨海路,DL4534430022,,电力管-风管,50.31,DL4534420001
163101,6.68,DL,1.45,6.54,DL4534440009,1800 mmx400 mm,DL4534440009,1.31,滨江滨海路,DL4534440005,,电力管-风管,46.21,DL4534440004
163101,6.9,DL,1.3,6.7,DL4534440006,1850 mmx450 mm,DL4534440006,1.27,滨江滨海路,DL4534440007,,电力管-风管,50.74,DL4534440006
163101,6.95,DL,1.25,7.01,DL4534440003,1850 mmx450 mm,DL4534440003,1.3,滨江滨海路,DL4534440009,,电力管-风管,47.51,DL4534440008
163101,7.8,DL,0.22,7.76,DL4544410002,80 mm?,DL4544410002,0.21,滨江滨海路,DL4544410001,钢，碳钢,电力管-PE,2.4,DL4544410002
163101,7.76,DL,0.2,4.84,DL4544410003,80 mm?,DL4544410003,0.22,滨江滨海路,DL4544410002,钢，碳钢,电力管-PE,10.71,DL4544410003
163101,7.35,DL,1.4,7.43,DL4544420003,1800 mmx400 mm,DL4544420003,1.45,滨江滨海路,DL4544420007,,电力管-风管,47.41,DL4544420009
163101,7.9,DL,1.35,6.4,DL4544420029,800 mmx450 mm,DL4544420029,0.65,滨江滨海路,DL4544420012,,电力管-风管,51.74,DL4544420001
163101,7.06,DL,1.35,7.03,DL4544420011,1800 mmx400 mm,DL4544420011,1.42,滨江滨海路,DL4544420013,,电力管-风管,46.62,DL4544420018
163101,6.93,DL,1.29,7.08,DL4544420007,1800 mmx400 mm,DL4544420007,1.34,滨江滨海路,DL4544420014,,电力管-风管,5.3,DL4544420015
163101,7.13,DL,1.31,7.58,DL4544410001,1800 mmx400 mm,DL4544410001,1.3,滨江滨海路,DL4544420016,,电力管-风管,32.61,DL4554410019
163101,7.03,DL,1.34,6.93,DL4544420008,1800 mmx400 mm,DL4544420008,1.33,滨江滨海路,DL4544420017,,电力管-风管,56.37,DL4544420014
163101,7.45,DL,1.35,7.28,DL4544420022,1800 mmx400 mm,DL4544420022,1.4,滨江滨海路,DL4544420019,,电力管-风管,50.81,DL4544420010
163101,7.31,DL,1.45,7.1,DL4544420016,1800 mmx400 mm,DL4544420016,1.35,滨江滨海路,DL4544420021,,电力管-风管,46.6,DL4544420011
163101,8.41,DL,0.75,7.3,DL4554410024,300 mmx150 mm,DL4554410024,0.85,滨江滨海路,DL4554410007,,电力管-风管,21.77,DL4554410008
163101,7.81,DL,0.57,6.58,DL4554410009,100 mm?,DL4554410009,0.4,滨江滨海路,DL4554410010,钢，碳钢,电力管-PE,14.13,DL4554410011
163101,6.62,DL,0.5,-0.34,DL4554410010,100 mm?,DL4554410010,0.53,滨江滨海路,DL4554410011,钢，碳钢,电力管-PE,7.34,DL4554410018
163101,9.97,DL,0.44,9.22,DL4554410013,100 mm?,DL4554410013,0.4,滨江滨海路,DL4554410012,钢，碳钢,电力管-PE,16.78,DL4554410026
163101,9.98,DL,0.54,10.26,DL4554410017,100 mm?,DL4554410017,0.35,滨江滨海路,DL4554410013,钢，碳钢,电力管-PE,21.26,DL4554410029
163101,9.35,DL,0.35,9.98,DL4554410018,100 mm?,DL4554410018,0.44,滨江滨海路,DL4554410014,钢，碳钢,电力管-PE,12.28,DL4554410013
163101,8.1,DL,0.34,7.62,DL4554410011,100 mm?,DL4554410011,0.43,滨江滨海路,DL4554410015,钢，碳钢,电力管-PE,31.82,DL4554410016
163101,7.62,DL,0.55,7.51,DL4554410034,100 mm?,DL4554410034,0.34,滨江滨海路,DL4554410016,钢，碳钢,电力管-PE,27.52,DL4554410017
163101,7.51,DL,0.32,7.69,DL4554410035,80 mm?,DL4554410035,0.55,滨江滨海路,DL4554410017,钢，碳钢,电力管-PE,23.7,DL4544410001
163101,7.57,DL,1.28,8.15,DL4554410029,1800 mmx450 mm,DL4554410029,1.34,滨江滨海路,DL4554410020,,电力管-风管,49.12,DL4554410021
163101,8.13,DL,1.35,8.63,DL4554410026,1800 mmx450 mm,DL4554410026,1.37,滨江滨海路,DL4554410022,,电力管-风管,46.5,DL4554410023
163101,7.84,DL,0.72,8.96,DL4554410006,800 mmx450 mm,DL4554410006,2.12,滨江滨海路,DL4554410024,,电力管-风管,51.3,DL4554410030
163101,9.21,DL,0.8,8.47,DL4554410023,300 mmx150 mm,DL4554410023,0.81,滨江滨海路,DL4554410025,,电力管-风管,9.79,DL4554410007
163101,9.22,DL,0.43,8.1,DL4554410012,100 mm?,DL4554410012,0.44,滨江滨海路,DL4554410026,钢，碳钢,电力管-PE,11.45,DL4554410015
163101,9.89,DL,0.4,9.97,DL4554410014,100 mm?,DL4554410014,0.45,滨江滨海路,DL4554410027,钢，碳钢,电力管-PE,4.2,DL4554410012
163101,10.28,DL,0.45,9.89,DL4554410015,100 mm?,DL4554410015,0.54,滨江滨海路,DL4554410028,钢，碳钢,电力管-PE,35.9,DL4554410027
163101,10.26,DL,0.54,10.28,DL4554410016,100 mm?,DL4554410016,0.54,滨江滨海路,DL4554410029,钢，碳钢,电力管-PE,1.52,DL4554410028
163101,7.04,DL,0.6,5.89,DL4554410003,400 mmx150 mm,DL4554410003,1.57,滨江滨海路,DL4554410031,,电力管-风管,18.13,DL4554410033
163101,8.04,DL,0.35,7.86,DL4554410008,100 mm?,DL4554410008,0.67,滨江滨海路,DL4554410032,钢，碳钢,电力管-PE,25.78,DL4554410010
163101,8.64,DL,1.4,9.05,DL4554410038,1800 mmx480 mm,DL4554410038,1.35,滨江滨海路,DL4554410034,,电力管-风管,48.95,DL4554410038
163101,9.67,DL,0.4,10.48,DL4554410037,350 mmx100 mm,DL4554410037,0.35,滨江滨海路,DL4554410035,,电力管-风管,21.22,DL4554410036
