standardCode,networkType,groundElevation,NAME,locationRoad,pointID,elementType
162211,YS,4.58,YS4434530003,湖文路,YS4434530003,雨水检查井
162211,YS,5.01,YS4434520015,湖文路,YS4434520015,雨水检查井
162211,YS,4.66,YS4424510019,湖文路,YS4424510019,雨水检查井
162211,YS,4.64,YS4424510009,湖文路,YS4424510009,雨水检查井
162211,YS,4.69,YS4434530009,湖文路,YS4434530009,雨水检查井
162211,YS,4.95,YS4434520045,湖文路,YS4434520045,雨水检查井
162211,YS,4.93,YS4424500025,湖文路,YS4424500025,雨水检查井
162211,YS,4.29,YS4414490010,湖文路,YS4414490010,雨水检查井
162211,YS,5.58,YS4454560034,金滨路,YS4454560034,雨水检查井
162211,YS,5.9,YS4464560012,金滨路,YS4464560012,雨水检查井
162211,YS,3.99,YS4434550020,金滨路,YS4434550020,雨水检查井
162211,YS,7.87,YS4484570032,金滨路,YS4484570032,雨水检查井
162211,YS,3.98,YS4434540011,金滨路,YS4434540011,雨水检查井
162211,YS,3.14,YS4414510034,金滨路,YS4414510034,雨水检查井
162211,YS,4.96,YS4444560025,金滨路,YS4444560025,雨水检查井
162211,YS,3.25,YS4424530012,金滨路,YS4424530012,雨水检查井
162211,YS,5.41,YS4454560006,金滨路,YS4454560006,雨水检查井
162211,YS,8.31,YS4484570019,金滨路,YS4484570019,雨水检查井
162211,YS,7.32,YS4484570049,金滨路,YS4484570049,雨水检查井
162211,YS,4.04,YS4424530035,金滨路,YS4424530035,雨水检查井
162211,YS,3.63,YS4404490004,金滨路,YS4404490004,雨水检查井
162211,YS,5.94,YS4464560021,金滨路,YS4464560021,雨水检查井
162211,YS,6.04,YS4474570037,金滨路,YS4474570037,雨水检查井
162211,YS,6.13,YS4464560003,金滨路,YS4464560003,雨水检查井
162211,YS,4.05,YS4444550023,金滨路,YS4444550023,雨水检查井
162211,YS,8.35,YS4484570034,金滨路,YS4484570034,雨水检查井
162211,YS,3.38,YS4424530042,金滨路,YS4424530042,雨水检查井
162211,YS,3.85,YS4394490090,金滨路,YS4394490090,雨水检查井
162211,YS,6.35,YS4464560028,金滨路,YS4464560028,雨水检查井
162211,YS,7.14,YS4484570042,金滨路,YS4484570042,雨水检查井
162211,YS,5.17,YS4454560040,金滨路,YS4454560040,雨水检查井
162211,YS,4.14,YS4444550019,金滨路,YS4444550019,雨水检查井
162211,YS,8.67,YS4494570021,金滨路,YS4494570021,雨水检查井
162211,YS,3.96,YS4424540028,金滨路,YS4424540028,雨水检查井
162211,YS,3.45,YS4404500027,金滨路,YS4404500027,雨水检查井
162211,YS,3.33,YS4404500017,金滨路,YS4404500017,雨水检查井
162211,YS,4.77,YS4434510042,悦湖路,YS4434510042,雨水检查井
162211,YS,3.46,YS4624380140,悦湖路,YS4624380140,雨水检查井
162211,YS,5.05,YS4444570024,漳江路,YS4444570024,雨水检查井
162211,YS,5.97,YS4444570007,漳江路,YS4444570007,雨水检查井
162211,YS,5.57,YS4444570027,漳江路,YS4444570027,雨水检查井
162211,YS,5.03,YS4624380074,漳江路,YS4624380074,雨水检查井
162211,YS,4.26,YS4434500011,悦湖路,YS4434500011,雨水检查井
162211,YS,4.49,YS4434510056,悦湖路,YS4434510056,雨水检查井
162211,YS,4.89,YS4424520005,悦湖路,YS4424520005,雨水检查井
162211,YS,4.7,YS4434510054,悦湖路,YS4434510054,雨水检查井
162211,YS,4.66,YS4624380029,漳江路,YS4624380029,雨水检查井
162211,YS,5.16,YS4624380026,漳江路,YS4624380026,雨水检查井
162211,YS,4.67,YS4624380067,漳江路,YS4624380067,雨水检查井
162211,YS,4.93,YS4444550043,漳江路,YS4444550043,雨水检查井
162211,YS,5.31,YS4454520013,漳江路,YS4454520013,雨水检查井
162211,YS,5.33,YS4424520049,悦湖路,YS4424520049,雨水检查井
162211,YS,4.9,YS4424510037,悦湖路,YS4424510037,雨水检查井
162211,YS,5.34,YS4424520041,悦湖路,YS4424520041,雨水检查井
162211,YS,4.47,YS4624380031,漳江路,YS4624380031,雨水检查井
162211,YS,5.76,YS4434590022,漳江路,YS4434590022,雨水检查井
162211,YS,5.57,YS4444580027,漳江路,YS4444580027,雨水检查井
162211,YS,5.19,YS4454540006,漳江路,YS4454540006,雨水检查井
162211,YS,4.54,YS4454530042,漳江路,YS4454530042,雨水检查井
162211,YS,4.38,YS4434510037,悦湖路,YS4434510037,雨水检查井
162211,YS,4.19,YS4434510072,悦湖路,YS4434510072,雨水检查井
162211,YS,4.63,YS4624380171,悦湖路,YS4624380171,雨水检查井
162211,YS,5.06,YS4444560052,漳江路,YS4444560052,雨水检查井
162211,YS,5.47,YS4454550002,漳江路,YS4454550002,雨水检查井
162211,YS,5.89,YS4444570010,漳江路,YS4444570010,雨水检查井
162211,YS,5.47,YS4444570016,漳江路,YS4444570016,雨水检查井
162211,YS,5,YS4624380073,漳江路,YS4624380073,雨水检查井
162211,YS,4.38,YS4434500009,悦湖路,YS4434500009,雨水检查井
162211,YS,4.43,YS4434500021,悦湖路,YS4434500021,雨水检查井
162211,YS,4.41,YS4624380169,悦湖路,YS4624380169,雨水检查井
162211,YS,4.6,YS4414540032,壶江路,YS4414540032,雨水检查井
162211,YS,4.94,YS4394510005,壶江路,YS4394510005,雨水检查井
162211,YS,4.7,YS4404540011,壶江路,YS4404540011,雨水检查井
162211,YS,5.1,YS4394510019,壶江路,YS4394510019,雨水检查井
162211,YS,4.6,YS4414560035,壶江路,YS4414560035,雨水检查井
162211,YS,5.22,YS4404530032,壶江路,YS4404530032,雨水检查井
162211,YS,4.61,YS4414560012,壶江路,YS4414560012,雨水检查井
162211,YS,4.86,YS4404530035,壶江路,YS4404530035,雨水检查井
162211,YS,3.7,YS4384480012,东湖路,YS4384480012,雨水检查井
162211,YS,4.69,YS4394490099,东湖路,YS4394490099,雨水检查井
162211,YS,3.52,YS4364430021,东湖路,YS4364430021,雨水检查井
162211,YS,3.26,YS4374450012,东湖路,YS4374450012,雨水检查井
162211,YS,5.27,YS4414600016,东湖路,YS4414600016,雨水检查井
162211,YS,4.97,YS4394540004,东湖路,YS4394540004,雨水检查井
162211,YS,4.43,YS4384510023,东湖路,YS4384510023,雨水检查井
162211,YS,5.1,YS4404570008,东湖路,YS4404570008,雨水检查井
162211,YS,3.63,YS4374450009,东湖路,YS4374450009,雨水检查井
162211,YS,3.51,YS4364430016,东湖路,YS4364430016,雨水检查井
162211,YS,4.75,YS4414590011,东湖路,YS4414590011,雨水检查井
162211,YS,4.67,YS4394530009,东湖路,YS4394530009,雨水检查井
162211,YS,4.51,YS4394500029,东湖路,YS4394500029,雨水检查井
162211,YS,4.89,YS4394540018,东湖路,YS4394540018,雨水检查井
162211,YS,3.62,YS4374450003,东湖路,YS4374450003,雨水检查井
162211,YS,3.48,YS4414540027,东湖路,YS4414540027,雨水检查井
162211,YS,4.82,YS4394490108,东湖路,YS4394490108,雨水检查井
162211,YS,5.03,YS4414600020,东湖路,YS4414600020,雨水检查井
162211,YS,5.21,YS4394530003,东湖路,YS4394530003,雨水检查井
162211,YS,3.61,YS4384480005,东湖路,YS4384480005,雨水检查井
162211,YS,5.05,YS4404570005,东湖路,YS4404570005,雨水检查井
162211,YS,4.8,YS4394490098,东湖路,YS4394490098,雨水检查井
162211,YS,3.43,YS4374440011,东湖路,YS4374440011,雨水检查井
162211,YS,4.6,YS4394520001,东湖路,YS4394520001,雨水检查井
162211,YS,4.92,YS4414590005,东湖路,YS4414590005,雨水检查井
162211,YS,4.48,YS4394540013,东湖路,YS4394540013,雨水检查井
162216,YS,3.97,YS4394490028,文松路,YS4394490028,雨水进水口
162216,YS,2.67,YS4454380041,文松路,YS4454380041,雨水进水口
162216,YS,4.24,YS4454370001,文松路,YS4454370001,雨水进水口
162216,YS,8.06,YS4504510005,滨江滨海路,YS4504510005,雨水进水口
162216,YS,8.5,YS4494560044,滨江滨海路,YS4494560044,雨水进水口
162216,YS,6.7,YS4554410029,滨江滨海路,YS4554410029,雨水进水口
162216,YS,5.45,YS4454560033,金滨路,YS4454560033,雨水进水口
162216,YS,3.73,YS4424570002,壶江路,YS4424570002,雨水进水口
162216,YS,3.53,YS4404470036,文松路,YS4404470036,雨水进水口
162216,YS,2.69,YS4414460013,文松路,YS4414460013,雨水进水口
162216,YS,3.97,YS4434410059,文松路,YS4434410059,雨水进水口
162216,YS,8.96,YS4504500003,滨江滨海路,YS4504500003,雨水进水口
162216,YS,3.64,YS4524450035,滨江滨海路,YS4524450035,雨水进水口
162216,YS,4.78,YS4434520058,湖文路,YS4434520058,雨水进水口
162216,YS,3.95,YS4414520001,金滨路,YS4414520001,雨水进水口
162216,YS,3.94,YS4424580001,壶江路,YS4424580001,雨水进水口
162216,YS,3.23,YS4434420031,文松路,YS4434420031,雨水进水口
162216,YS,4.26,YS4484320013,文松路,YS4484320013,雨水进水口
162216,YS,3.38,YS4434420032,文松路,YS4434420032,雨水进水口
162216,YS,6.66,YS4534440007,滨江滨海路,YS4534440007,雨水进水口
162216,YS,7.38,YS4514470037,滨江滨海路,YS4514470037,雨水进水口
162216,YS,4.79,YS4434520057,湖文路,YS4434520057,雨水进水口
162216,YS,2.9,YS4414510001,金滨路,YS4414510001,雨水进水口
162216,YS,3.54,YS4424570004,壶江路,YS4424570004,雨水进水口
162216,YS,3.11,YS4434420030,文松路,YS4434420030,雨水进水口
162216,YS,0.0,YS4404470043,文松路,YS4404470043,雨水进水口
162216,YS,2.77,YS4404470042,文松路,YS4404470042,雨水进水口
162216,YS,8.14,YS4524450037,滨江滨海路,YS4524450037,雨水进水口
162216,YS,0.0,YS4564390005,滨江滨海路,YS4564390005,雨水进水口
162216,YS,4.88,YS4444550006,金滨路,YS4444550006,雨水进水口
162216,YS,3.29,YS4434410060,文松路,YS4434410060,雨水进水口
162216,YS,3.9,YS4414450004,文松路,YS4414450004,雨水进水口
162216,YS,3.33,YS4454380039,文松路,YS4454380039,雨水进水口
162216,YS,6.23,YS4534430039,滨江滨海路,YS4534430039,雨水进水口
162216,YS,7.58,YS4504550001,滨江滨海路,YS4504550001,雨水进水口
162216,YS,3.25,YS4404510001,金滨路,YS4404510001,雨水进水口
162216,YS,4.71,YS4454380040,文松路,YS4454380040,雨水进水口
162216,YS,3.09,YS4424430044,文松路,YS4424430044,雨水进水口
162216,YS,2.92,YS4464370004,文松路,YS4464370004,雨水进水口
162216,YS,8.79,YS4504520035,滨江滨海路,YS4504520035,雨水进水口
162216,YS,6.78,YS4544420038,滨江滨海路,YS4544420038,雨水进水口
162216,YS,4.65,YS4444550001,金滨路,YS4444550001,雨水进水口
162216,YS,3.92,YS4424430045,文松路,YS4424430045,雨水进水口
162216,YS,2.61,YS4444390048,文松路,YS4444390048,雨水进水口
162216,YS,6.16,YS4534430044,滨江滨海路,YS4534430044,雨水进水口
162216,YS,5.83,YS4554410017,滨江滨海路,YS4554410017,雨水进水口
162216,YS,5.9,YS4464560024,金滨路,YS4464560024,雨水进水口
162216,YS,3.95,YS4624380179,悦湖路,YS4624380179,雨水进水口
162216,YS,2.77,YS4414460025,文松路,YS4414460025,雨水进水口
162216,YS,3.3,YS4434410058,文松路,YS4434410058,雨水进水口
162216,YS,8.17,YS4524450034,滨江滨海路,YS4524450034,雨水进水口
162216,YS,8.71,YS4504500002,滨江滨海路,YS4504500002,雨水进水口
162216,YS,4.13,YS4444550024,金滨路,YS4444550024,雨水进水口
162217,YS,4.37,YS4504300036,文松路,YS4504300036,雨水篦
162217,YS,4.41,YS4474350052,文松路,YS4474350052,雨水篦
162217,YS,4.33,YS4484330037,文松路,YS4484330037,雨水篦
162217,YS,4.2,YS4494310034,文松路,YS4494310034,雨水篦
162217,YS,4.36,YS4494310022,文松路,YS4494310022,雨水篦
162217,YS,4.27,YS4484330042,文松路,YS4484330042,雨水篦
162217,YS,4.52,YS4474350048,文松路,YS4474350048,雨水篦
162217,YS,3.65,YS4404470062,文松路,YS4404470062,雨水篦
162217,YS,3.56,YS4404470065,文松路,YS4404470065,雨水篦
162217,YS,4.24,YS4404480024,文松路,YS4404480024,雨水篦
162217,YS,3.72,YS4394480018,文松路,YS4394480018,雨水篦
162217,YS,3.85,YS4414450048,文松路,YS4414450048,雨水篦
162217,YS,3.98,YS4424440029,文松路,YS4424440029,雨水篦
162217,YS,4.6,YS4454360003,文松路,YS4454360003,雨水篦
162217,YS,4.15,YS4424430027,文松路,YS4424430027,雨水篦
162217,YS,4.21,YS4434410047,文松路,YS4434410047,雨水篦
162217,YS,4.21,YS4454390004,文松路,YS4454390004,雨水篦
162217,YS,4.32,YS4464360081,文松路,YS4464360081,雨水篦
162217,YS,4.14,YS4424420006,文松路,YS4424420006,雨水篦
162217,YS,4.15,YS4434410028,文松路,YS4434410028,雨水篦
162217,YS,4.16,YS4404480031,文松路,YS4404480031,雨水篦
162217,YS,4.28,YS4454370027,文松路,YS4454370027,雨水篦
162217,YS,4.22,YS4394490063,文松路,YS4394490063,雨水篦
162217,YS,4.41,YS4474350051,文松路,YS4474350051,雨水篦
162217,YS,4.04,YS4484330036,文松路,YS4484330036,雨水篦
162217,YS,4.34,YS4504300035,文松路,YS4504300035,雨水篦
162217,YS,4.46,YS4504300018,文松路,YS4504300018,雨水篦
162217,YS,4.38,YS4484320017,文松路,YS4484320017,雨水篦
162217,YS,4.47,YS4474340056,文松路,YS4474340056,雨水篦
162217,YS,4.26,YS4444390049,文松路,YS4444390049,雨水篦
162217,YS,3.55,YS4404460008,文松路,YS4404460008,雨水篦
162217,YS,4.13,YS4384500042,文松路,YS4384500042,雨水篦
162217,YS,3.6,YS4394480016,文松路,YS4394480016,雨水篦
162217,YS,3.43,YS4414460001,文松路,YS4414460001,雨水篦
162217,YS,3.79,YS4414450034,文松路,YS4414450034,雨水篦
162217,YS,3.8,YS4414440002,文松路,YS4414440002,雨水篦
162217,YS,4.5,YS4464350023,文松路,YS4464350023,雨水篦
162217,YS,4.14,YS4434420010,文松路,YS4434420010,雨水篦
162217,YS,4.15,YS4444400027,文松路,YS4444400027,雨水篦
162217,YS,4.21,YS4454380019,文松路,YS4454380019,雨水篦
162217,YS,4.42,YS4464350031,文松路,YS4464350031,雨水篦
162217,YS,4.2,YS4434420011,文松路,YS4434420011,雨水篦
162217,YS,4.45,YS4464350025,文松路,YS4464350025,雨水篦
162217,YS,4.95,YS4454380020,文松路,YS4454380020,雨水篦
162217,YS,4.02,YS4394490023,文松路,YS4394490023,雨水篦
162217,YS,4.21,YS4494310003,文松路,YS4494310003,雨水篦
162217,YS,4.48,YS4474340033,文松路,YS4474340033,雨水篦
162217,YS,4.31,YS4484330035,文松路,YS4484330035,雨水篦
162217,YS,4.29,YS4504300025,文松路,YS4504300025,雨水篦
162217,YS,4,YS4504310009,文松路,YS4504310009,雨水篦
162217,YS,4.3,YS4484330010,文松路,YS4484330010,雨水篦
162217,YS,4.45,YS4474350008,文松路,YS4474350008,雨水篦
162217,YS,4.41,YS4454370032,文松路,YS4454370032,雨水篦
162217,YS,3.64,YS4414460031,文松路,YS4414460031,雨水篦
162217,YS,4.29,YS4404480026,文松路,YS4404480026,雨水篦
162217,YS,3.7,YS4394490039,文松路,YS4394490039,雨水篦
162217,YS,3.76,YS4414450018,文松路,YS4414450018,雨水篦
162217,YS,3.97,YS4424440028,文松路,YS4424440028,雨水篦
162217,YS,4.63,YS4454370024,文松路,YS4454370024,雨水篦
162217,YS,4.31,YS4464360069,文松路,YS4464360069,雨水篦
162217,YS,4.24,YS4434420025,文松路,YS4434420025,雨水篦
162217,YS,4.19,YS4444400014,文松路,YS4444400014,雨水篦
162217,YS,4.23,YS4454380026,文松路,YS4454380026,雨水篦
162217,YS,4.27,YS4464370008,文松路,YS4464370008,雨水篦
162217,YS,4.11,YS4424430016,文松路,YS4424430016,雨水篦
162217,YS,4.24,YS4444400017,文松路,YS4444400017,雨水篦
162217,YS,3.6,YS4394480009,文松路,YS4394480009,雨水篦
162217,YS,3.4,YS4404470010,文松路,YS4404470010,雨水篦
162217,YS,4.51,YS4494310006,文松路,YS4494310006,雨水篦
162217,YS,4.44,YS4474340030,文松路,YS4474340030,雨水篦
162217,YS,4.07,YS4484330014,文松路,YS4484330014,雨水篦
162217,YS,4.35,YS4504300045,文松路,YS4504300045,雨水篦
162217,YS,4.3,YS4494310029,文松路,YS4494310029,雨水篦
162217,YS,4.27,YS4484330016,文松路,YS4484330016,雨水篦
162217,YS,4.42,YS4474340055,文松路,YS4474340055,雨水篦
162217,YS,4.31,YS4384500052,文松路,YS4384500052,雨水篦
162217,YS,4.05,YS4404480034,文松路,YS4404480034,雨水篦
162217,YS,4.29,YS4394480029,文松路,YS4394480029,雨水篦
162217,YS,3.66,YS4394480002,文松路,YS4394480002,雨水篦
162217,YS,3.76,YS4414450058,文松路,YS4414450058,雨水篦
162217,YS,3.81,YS4424440015,文松路,YS4424440015,雨水篦
162217,YS,4.54,YS4464360083,文松路,YS4464360083,雨水篦
162217,YS,4,YS4424430038,文松路,YS4424430038,雨水篦
162217,YS,4.18,YS4434410054,文松路,YS4434410054,雨水篦
162217,YS,4.23,YS4444390032,文松路,YS4444390032,雨水篦
162217,YS,4.35,YS4464360063,文松路,YS4464360063,雨水篦
162217,YS,4.2,YS4434420014,文松路,YS4434420014,雨水篦
162217,YS,4.15,YS4434410042,文松路,YS4434410042,雨水篦
162217,YS,4.21,YS4444390038,文松路,YS4444390038,雨水篦
162217,YS,4.4,YS4464360060,文松路,YS4464360060,雨水篦
162217,YS,9.01,YS4504510022,滨江滨海路,YS4504510022,雨水篦
162217,YS,10.47,YS4484620009,滨江滨海路,YS4484620009,雨水篦
162217,YS,9.16,YS4504500013,滨江滨海路,YS4504500013,雨水篦
162217,YS,9.47,YS4494580010,滨江滨海路,YS4494580010,雨水篦
162217,YS,9.6,YS4494570046,滨江滨海路,YS4494570046,雨水篦
162217,YS,8.12,YS4544420016,滨江滨海路,YS4544420016,雨水篦
162217,YS,7.49,YS4524450058,滨江滨海路,YS4524450058,雨水篦
162217,YS,9.04,YS4564400013,滨江滨海路,YS4564400013,雨水篦
162217,YS,8.73,YS4564400053,滨江滨海路,YS4564400053,雨水篦
162217,YS,8.1,YS4544420052,滨江滨海路,YS4544420052,雨水篦
162217,YS,7.95,YS4544420047,滨江滨海路,YS4544420047,雨水篦
162217,YS,7.94,YS4524460015,滨江滨海路,YS4524460015,雨水篦
162217,YS,7.88,YS4534440010,滨江滨海路,YS4534440010,雨水篦
162217,YS,7.66,YS4534430049,滨江滨海路,YS4534430049,雨水篦
162217,YS,7.46,YS4604370003,滨江滨海路,YS4604370003,雨水篦
162217,YS,7.68,YS4614360029,滨江滨海路,YS4614360029,雨水篦
162217,YS,7.32,YS4614370012,滨江滨海路,YS4614370012,雨水篦
162217,YS,8.77,YS4504530034,滨江滨海路,YS4504530034,雨水篦
162217,YS,9.2,YS4504540025,滨江滨海路,YS4504540025,雨水篦
162217,YS,10.39,YS4494590029,滨江滨海路,YS4494590029,雨水篦
162217,YS,9.92,YS4494570033,滨江滨海路,YS4494570033,雨水篦
162217,YS,8.89,YS4554410037,滨江滨海路,YS4554410037,雨水篦
162217,YS,10.34,YS4494590013,滨江滨海路,YS4494590013,雨水篦
162217,YS,7.75,YS4524440003,滨江滨海路,YS4524440003,雨水篦
162217,YS,9.69,YS4484630008,滨江滨海路,YS4484630008,雨水篦
162217,YS,9.52,YS4494560024,滨江滨海路,YS4494560024,雨水篦
162217,YS,9.11,YS4504500015,滨江滨海路,YS4504500015,雨水篦
162217,YS,8.73,YS4504520024,滨江滨海路,YS4504520024,雨水篦
162217,YS,8.66,YS4504490002,滨江滨海路,YS4504490002,雨水篦
162217,YS,9.21,YS4494550004,滨江滨海路,YS4494550004,雨水篦
162217,YS,9.2,YS4504510033,滨江滨海路,YS4504510033,雨水篦
162217,YS,7.93,YS4514470030,滨江滨海路,YS4514470030,雨水篦
162217,YS,7.6,YS4524450054,滨江滨海路,YS4524450054,雨水篦
162217,YS,8.97,YS4564400021,滨江滨海路,YS4564400021,雨水篦
162217,YS,8.26,YS4564390001,滨江滨海路,YS4564390001,雨水篦
162217,YS,7.98,YS4514480027,滨江滨海路,YS4514480027,雨水篦
162217,YS,8.06,YS4514470006,滨江滨海路,YS4514470006,雨水篦
162217,YS,7.68,YS4524460006,滨江滨海路,YS4524460006,雨水篦
162217,YS,7.77,YS4534440020,滨江滨海路,YS4534440020,雨水篦
162217,YS,8.45,YS4544410005,滨江滨海路,YS4544410005,雨水篦
162217,YS,7.88,YS4604370035,滨江滨海路,YS4604370035,雨水篦
